counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/first_language,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/gender,consent_prescreening.block_1/age_years,consent_prescreening.block_1/declare_consent,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,757.1761,759.8223,,0,,,1.6719,-1,759.8252,760.3214,760.3216,760.3228,-0.687962956,0.162037023,0,0,0,,0,271,271,223,1,224,MAS,DIS,150,0,dedo,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,760.3252,762.6382,l,1,1.6262,,1.6262,1,762.6406,763.1381,763.1383,763.139,-0.674074067,0.173148134,0,0,0,,0,272,272,10,1,11,FEM,AGR,150,0,ropa,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,763.1411,764.307,l,1,0.4994,,0.4994,1,764.3073,764.8064,764.8068,764.8079,-0.673148134,0.176851845,0,0,0,,0,273,273,204,1,205,FEM,AGR,150,0,patada,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,764.8126,767.4556,,0,,,0.4994,-1,767.4591,767.9562,767.9568,767.9573,-0.672222222,0.184259245,0,0,0,,0,274,274,305,1,306,MAS,DIS,150,0,éxito,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,767.961,769.1657,l,0,0.5471,,0.5471,0,769.1683,769.6548,769.6611,769.6632,-0.672222222,0.184259245,0,0,0,,0,275,275,426,1,427,FEM,AGR,150,1,cebra,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,769.6663,770.361,s,1,0.0157,,0.0157,1,770.3633,770.8553,770.8556,770.8565,-0.675,0.186111111,0,0,0,,0,276,276,490,1,491,MAS,AGR,150,1,pavo,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,770.8597,771.6567,s,0,0.1251,,0.1251,0,771.6613,772.1598,772.1598,772.1599,-0.671296289,0.187962956,0,0,0,,0,277,277,369,1,370,MAS,DIS,150,0,verano,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,772.1609,773.7789,l,1,0.9504,,0.9504,1,773.7807,774.2715,774.2719,774.2727,-0.671296289,0.187962956,0,0,0,,0,278,278,354,1,355,MAS,AGR,150,0,marido,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,774.276,776.9209,,0,,,0.9504,-1,776.924,777.4218,777.4221,777.4228,-0.671296289,0.187962956,0,0,0,,0,279,279,26,1,27,FEM,AGR,150,0,bala,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,777.426,778.7121,l,1,0.6297,,0.6297,1,778.7144,779.2052,779.2091,779.2116,-0.671296289,0.187962956,0,0,0,,0,280,280,175,1,176,FEM,DIS,150,0,granja,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,779.2139,781.8545,,0,,,0.6297,-1,781.8575,782.3541,782.3545,782.3552,-0.671296289,0.187962956,0,0,0,,0,281,281,105,1,106,FEM,DIS,150,0,arena,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,782.3578,785.0042,,0,,,0.6297,-1,785.0047,785.5044,785.5047,785.5055,-0.671296289,0.187962956,0,0,0,,0,282,282,64,1,65,FEM,AGR,150,0,pipa,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,785.5077,788.1549,,0,,,0.6297,-1,788.1553,788.6535,788.6537,788.6547,-0.671296289,0.187962956,0,0,0,,0,283,283,299,1,300,MAS,DIS,150,0,papel,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,788.6583,789.4033,l,1,0.0686,,0.0686,1,789.4066,789.9041,789.9046,789.9055,-0.671296289,0.187962956,0,0,0,,0,284,284,19,1,20,FEM,DIS,150,0,obra,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,789.9101,791.8044,l,1,1.2207,,1.2207,1,791.8052,792.3032,792.3036,792.3045,-0.671296289,0.187962956,0,0,0,,0,285,285,371,1,372,MAS,DIS,150,0,motivo,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,792.3077,794.7109,l,1,1.7265,,1.7265,1,794.7112,795.2031,795.2089,795.2114,-0.671296289,0.187962956,0,0,0,,0,286,286,367,1,368,MAS,DIS,150,0,anillo,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,795.2144,797.8538,,0,,,1.7265,-1,797.8572,798.3533,798.3537,798.3547,-0.671296289,0.187962956,0,0,0,,0,287,287,416,1,417,FEM,AGR,150,1,sepia,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,798.3582,799.5528,s,1,0.5173,,0.5173,1,799.5558,800.0423,800.0424,800.0431,-0.671296289,0.187962956,0,0,0,,0,288,288,424,1,425,FEM,AGR,150,1,orca,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,800.0474,801.0254,s,0,0.3,,0.3,0,801.0264,801.5201,801.5205,801.5213,-0.671296289,0.187962956,0,0,0,,0,289,289,190,1,191,FEM,AGR,150,0,piedad,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,801.525,802.6133,l,1,0.4306,,0.4306,1,802.6164,803.1021,803.1023,803.1028,-0.671296289,0.187962956,0,0,0,,0,290,290,176,1,177,FEM,AGR,150,0,madera,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,803.1067,804.1535,s,1,0.378,,0.378,1,804.1537,804.6522,804.6566,804.6591,-0.671296289,0.187962956,0,0,0,,0,291,291,442,1,443,FEM,AGR,150,1,perdiz,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,804.6614,807.3009,,0,,,0.378,-1,807.3017,807.8008,807.8008,807.801,-0.671296289,0.187962956,0,0,0,,0,292,292,435,1,436,FEM,DIS,150,1,abeja,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,807.8021,810.4517,,0,,,0.378,-1,810.4519,810.9512,810.9513,810.9516,-0.671296289,0.187962956,0,0,0,,0,293,293,95,1,96,FEM,DIS,150,0,reina,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,810.9541,813.6014,,0,,,0.378,-1,813.6016,814.1014,814.1015,814.1019,-0.671296289,0.187962956,0,0,0,,0,294,294,501,1,502,MAS,DIS,150,1,tigre,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,814.1068,815.768,s,1,0.9896,,0.9896,1,815.77,816.2679,816.268,816.2684,-0.671296289,0.187962956,0,0,0,,0,295,295,470,1,471,FEM,AGR,150,1,abeja,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,816.2715,817.4683,l,1,0.5221,,0.5221,1,817.4691,817.9685,817.9687,817.9693,-0.671296289,0.187962956,0,0,0,,0,296,296,195,1,196,FEM,DIS,150,0,rutina,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,817.9753,819.2509,s,0,0.6017,,0.6017,0,819.2529,819.7512,819.7559,819.7582,-0.671296289,0.187962956,0,0,0,,0,297,297,210,1,211,MAS,AGR,150,0,niño,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,819.7602,820.7666,s,0,0.3395,,0.3395,0,820.7667,821.2666,821.2667,821.267,-0.671296289,0.187962956,0,0,0,,0,298,298,106,1,107,FEM,AGR,150,0,pieza,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,821.2695,822.0187,s,1,0.0732,,0.0732,1,822.0224,822.5164,822.5165,822.5166,-0.671296289,0.187962956,0,0,0,,0,299,299,530,1,531,MAS,AGR,150,1,loro,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,822.519,823.267,s,1,0.0784,,0.0784,1,823.2672,823.7664,823.7664,823.7667,-0.671296289,0.187962956,0,0,0,,0,300,300,495,1,496,MAS,DIS,150,1,loro,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,823.7687,824.4838,s,0,0.0388,,0.0388,0,824.4859,824.9834,824.9835,824.9839,-0.671296289,0.187962956,0,0,0,,0,301,301,84,1,85,FEM,AGR,150,0,tarde,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,824.9875,825.9499,s,1,0.2881,,0.2881,1,825.9515,826.4505,826.4506,826.4509,-0.671296289,0.187962956,0,0,0,,0,302,302,538,1,539,MAS,AGR,150,1,erizo,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,826.4539,827.5001,s,0,0.3724,,0.3724,0,827.5023,828,828.0036,828.0061,-0.671296289,0.187962956,0,0,0,,0,303,303,283,1,284,MAS,DIS,150,0,poder,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,828.0082,828.8835,s,1,0.2022,,0.2022,1,828.8854,829.3829,829.3829,829.3832,-0.671296289,0.187962956,0,0,0,,0,304,304,478,1,479,FEM,AGR,150,1,nutria,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,829.3862,830.6669,l,0,0.6038,,0.6038,0,830.669,831.1669,831.167,831.1673,-0.671296289,0.187962956,0,0,0,,0,305,305,457,1,458,FEM,DIS,150,1,mula,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,831.1708,831.9338,s,0,0.0932,,0.0932,0,831.934,832.4337,832.4338,832.4343,-0.671296289,0.187962956,0,0,0,,0,306,306,23,1,24,FEM,DIS,150,0,isla,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,832.4387,835,s,0,1.8889,,1.8889,0,835.0002,835.4999,835.5001,835.5005,-0.671296289,0.187962956,0,0,0,,0,307,307,315,1,316,MAS,DIS,150,0,reloj,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,835.5037,836.6163,s,1,0.4421,,0.4421,1,836.6181,837.1168,837.1208,837.1246,-0.671296289,0.187962956,0,0,0,,0,308,308,420,1,421,FEM,AGR,150,1,rata,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,837.1265,838.4333,l,0,0.6366,,0.6366,0,838.4355,838.933,838.9331,838.9335,-0.671296289,0.187962956,0,0,0,,0,309,309,473,1,474,FEM,DIS,150,1,liebre,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,838.9375,840.2495,l,1,0.6399,,0.6399,1,840.2521,840.7503,840.7506,840.7511,-0.671296289,0.187962956,0,0,0,,0,310,310,57,1,58,FEM,DIS,150,0,loca,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,840.7553,841.5993,l,1,0.1692,,0.1692,1,841.5995,842.0996,842.0997,842.1003,-0.671296289,0.187962956,0,0,0,,0,311,311,365,1,366,MAS,DIS,150,0,juicio,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,842.1047,843.3658,s,1,0.5897,,0.5897,1,843.3659,843.8663,843.8665,843.867,-0.671296289,0.187962956,0,0,0,,0,312,312,493,1,494,MAS,DIS,150,1,toro,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,843.8712,844.7825,s,1,0.2406,,0.2406,1,844.7828,845.2823,845.2825,845.283,-0.671296289,0.187962956,0,0,0,,0,313,313,453,1,454,FEM,DIS,150,1,rana,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,845.2867,846.1197,l,1,0.1634,,0.1634,1,846.12,846.6158,846.6195,846.6222,-0.671296289,0.187962956,0,0,0,,0,314,314,268,1,269,MAS,AGR,150,0,luto,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,846.6243,848.0516,s,1,0.759,,0.759,1,848.0518,848.5501,848.5502,848.5508,-0.671296289,0.187962956,0,0,0,,0,315,315,515,1,516,MAS,DIS,150,1,ratón,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,848.5566,849.5818,s,0,0.3529,,0.3529,0,849.5832,850.0817,850.0819,850.0822,-0.671296289,0.187962956,0,0,0,,0,316,316,408,1,409,MAS,AGR,150,0,océano,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,850.0857,850.898,s,0,0.1407,,0.1407,0,850.898,851.398,851.398,851.3982,-0.671296289,0.187962956,0,0,0,,0,317,317,385,1,386,MAS,DIS,150,0,pedazo,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,851.4001,852.1155,l,1,0.0377,,0.0377,1,852.1194,852.6153,852.6153,852.6158,-0.671296289,0.187962956,0,0,0,,0,318,318,111,1,112,FEM,DIS,150,0,deuda,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,852.6188,853.3,s,0,0.0125,,0.0125,0,853.3036,853.7984,853.8022,853.8048,-0.671296289,0.187962956,0,0,0,,0,319,319,134,1,135,FEM,AGR,150,0,tabla,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,853.8068,854.6994,l,1,0.2272,,0.2272,1,854.7021,855.1982,855.1984,855.1988,-0.671296289,0.187962956,0,0,0,,0,320,320,65,1,66,FEM,DIS,150,0,cera,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,855.2019,855.9147,s,1,0.0391,,0.0391,1,855.9148,856.4154,856.4155,856.416,-0.671296289,0.187962956,0,0,0,,0,321,321,469,1,470,FEM,DIS,150,1,araña,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,856.4202,858.2812,s,0,1.1886,,1.1886,0,858.2834,858.7815,858.7816,858.7821,-0.671296289,0.187962956,0,0,0,,0,322,322,353,1,354,MAS,DIS,150,0,minuto,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,858.7869,861.4314,,0,,,1.1886,-1,861.4339,861.9316,861.9318,861.9321,-0.671296289,0.187962956,0,0,0,,0,323,323,340,1,341,MAS,AGR,150,0,cable,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,861.9353,862.6809,l,1,0.0708,,0.0708,1,862.682,863.1817,863.1819,863.1825,-0.671296289,0.187962956,0,0,0,,0,324,324,237,1,238,MAS,DIS,150,0,palo,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,863.1869,865.8303,,0,,,0.0708,-1,865.8315,866.3302,866.3325,866.3347,-0.671296289,0.187962956,0,0,0,,0,325,325,282,1,283,MAS,AGR,150,0,sitio,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,866.336,868.15,s,1,1.1461,,1.1461,1,868.1532,868.6474,868.6475,868.6481,-0.671296289,0.187962956,0,0,0,,0,326,326,464,1,465,FEM,AGR,150,1,cabra,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,868.6511,870.5307,l,0,1.2035,,1.2035,0,870.5349,871.0308,871.0309,871.0315,-0.671296289,0.187962956,0,0,0,,0,327,327,425,1,426,FEM,DIS,150,1,pulga,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,871.0351,873.0307,s,0,1.3213,,1.3213,0,873.031,873.5313,873.5314,873.5319,-0.671296289,0.187962956,0,0,0,,0,328,328,329,1,330,MAS,DIS,150,0,queso,la,5,,,,,
