counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,532.0437,533.0604,s,1,0.3398,,0.3398,1,533.0605,533.5545,533.5546,533.5548,0.117592621,-0.366666667,0,0,0,,0,274,274,187,1,188,FEM,AGR,150,0,gloria,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,533.5572,534.62,s,1,0.3964,,0.3964,1,534.6201,535.1195,535.1213,535.1224,0.117592621,-0.366666667,0,0,0,,0,275,275,348,1,349,MAS,DIS,150,0,camino,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,535.1236,536.1126,s,1,0.2982,,0.2982,1,536.1128,536.6127,536.6128,536.6128,0.117592621,-0.366666667,0,0,0,,0,276,276,31,1,32,FEM,AGR,150,0,sopa,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,536.6147,537.6823,s,1,0.3955,,0.3955,1,537.6825,538.179,538.1791,538.1794,0.117592621,-0.366666667,0,0,0,,0,277,277,157,1,158,FEM,AGR,150,0,abuela,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,538.1815,539.1464,s,1,0.292,,0.292,1,539.1465,539.6454,539.6455,539.646,0.117592621,-0.366666667,0,0,0,,0,278,278,274,1,275,MAS,DIS,150,0,padre,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,539.6482,540.7455,l,1,0.4219,,0.4219,1,540.7458,541.2449,541.245,541.2452,0.117592621,-0.366666667,0,0,0,,0,279,279,516,1,517,MAS,DIS,150,1,búho,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,541.2473,542.2947,s,1,0.36,,0.36,1,542.2948,542.7945,542.7972,542.7984,0.117592621,-0.366666667,0,0,0,,0,280,280,20,1,21,FEM,DIS,150,0,luna,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,542.8003,543.7779,s,1,0.3035,,0.3035,1,543.778,544.278,544.2781,544.2783,0.117592621,-0.366666667,0,0,0,,0,281,281,248,1,249,MAS,DIS,150,0,tomo,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,544.2799,545.4275,l,1,0.4879,,0.4879,1,545.4276,545.9168,545.9169,545.917,0.117592621,-0.366666667,0,0,0,,0,282,282,429,1,430,FEM,AGR,150,1,cabra,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,545.9184,546.9888,l,1,0.3883,,0.3883,1,546.9891,547.4829,547.4831,547.4831,0.117592621,-0.366666667,0,0,0,,0,283,283,433,1,434,FEM,AGR,150,1,yegua,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,547.486,548.6439,s,1,0.4817,,0.4817,1,548.6441,549.1436,549.1436,549.144,0.117592621,-0.366666667,0,0,0,,0,284,284,17,1,18,FEM,AGR,150,0,boda,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,549.1463,550.1933,s,1,0.3679,,0.3679,1,550.1935,550.6931,550.6931,550.6933,0.117592621,-0.366666667,0,0,0,,0,285,285,201,1,202,FEM,AGR,150,0,corona,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,550.6952,551.7096,l,1,0.3321,,0.3321,1,551.7101,552.2097,552.2118,552.2132,0.117592621,-0.366666667,0,0,0,,0,286,286,553,1,554,MAS,AGR,150,1,castor,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,552.2143,553.276,s,1,0.3728,,0.3728,1,553.2761,553.7758,553.7759,553.776,0.117592621,-0.366666667,0,0,0,,0,287,287,390,1,391,MAS,DIS,150,0,correo,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,553.7775,554.8256,s,0,0.3677,,0.3677,0,554.8266,555.3259,555.326,555.3265,0.117592621,-0.366666667,0,0,0,,0,288,288,493,1,494,MAS,AGR,150,1,toro,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,555.329,556.4258,l,1,0.4208,,0.4208,1,556.4274,556.9252,556.9253,556.9257,0.117592621,-0.366666667,0,0,0,,0,289,289,513,1,514,MAS,AGR,150,1,buitre,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,556.9281,558.0247,s,1,0.4251,,0.4251,1,558.0249,558.5248,558.5249,558.5251,0.117592621,-0.366666667,0,0,0,,0,290,290,294,1,295,MAS,DIS,150,0,barco,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,558.5275,559.7413,s,1,0.5329,,0.5329,1,559.7415,560.2409,560.243,560.2445,0.117592621,-0.366666667,0,0,0,,0,291,291,36,1,37,FEM,DIS,150,0,caza,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,560.2462,561.2907,s,1,0.3736,,0.3736,1,561.2908,561.7911,561.7912,561.7915,0.117592621,-0.366666667,0,0,0,,0,292,292,100,1,101,FEM,DIS,150,0,magia,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,561.7937,562.8238,l,1,0.3488,,0.3488,1,562.8239,563.3237,563.3239,563.3244,0.117592621,-0.366666667,0,0,0,,0,293,293,459,1,460,FEM,AGR,150,1,orca,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,563.3276,564.3404,l,1,0.3358,,0.3358,1,564.3405,564.8405,564.8405,564.8407,0.117592621,-0.366666667,0,0,0,,0,294,294,519,1,520,MAS,AGR,150,1,gallo,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,564.843,565.8228,l,1,0.2977,,0.2977,1,565.823,566.3233,566.3233,566.3237,0.117592621,-0.366666667,0,0,0,,0,295,295,504,1,505,MAS,DIS,150,1,cisne,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,566.3257,567.5399,s,1,0.5192,,0.5192,1,567.5401,568.0293,568.0293,568.0294,0.117592621,-0.366666667,0,0,0,,0,296,296,382,1,383,MAS,DIS,150,0,pastel,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,568.031,569.0895,s,1,0.3824,,0.3824,1,569.0896,569.5889,569.5908,569.5925,0.117592621,-0.366666667,0,0,0,,0,297,297,34,1,35,FEM,DIS,150,0,roca,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,569.5939,570.6392,s,1,0.3746,,0.3746,1,570.6393,571.1389,571.1389,571.1391,0.117592621,-0.366666667,0,0,0,,0,298,298,23,1,24,FEM,AGR,150,0,isla,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,571.1406,572.3056,s,1,0.4826,,0.4826,1,572.3058,572.8056,572.8057,572.806,0.117592621,-0.366666667,0,0,0,,0,299,299,132,1,133,FEM,DIS,150,0,pluma,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,572.8081,573.875,s,1,0.3882,,0.3882,1,573.8751,574.3712,574.3714,574.3714,0.117592621,-0.366666667,0,0,0,,0,300,300,405,1,406,MAS,AGR,150,0,pánico,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,574.3737,575.4882,l,1,0.4382,,0.4382,1,575.4884,575.9878,575.9879,575.9882,0.117592621,-0.366666667,0,0,0,,0,301,301,427,1,428,FEM,AGR,150,1,ostra,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,575.9899,577.0204,s,1,0.3501,,0.3501,1,577.0204,577.5207,577.5208,577.521,0.117592621,-0.366666667,0,0,0,,0,302,302,9,1,10,FEM,AGR,150,0,niña,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,577.5225,578.5367,s,1,0.3415,,0.3415,1,578.5371,579.0372,579.0409,579.0418,0.117592621,-0.366666667,0,0,0,,0,303,303,344,1,345,MAS,DIS,150,0,tiempo,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,579.043,580.1532,l,1,0.4373,,0.4373,1,580.1533,580.653,580.6531,580.6532,0.117592621,-0.366666667,0,0,0,,0,304,304,480,1,481,FEM,DIS,150,1,urraca,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,580.6553,581.9528,s,1,0.6208,,0.6208,1,581.9528,582.4528,582.4528,582.453,0.117592621,-0.366666667,0,0,0,,0,305,305,383,1,384,MAS,AGR,150,0,teatro,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,582.4545,583.6028,l,1,0.4669,,0.4669,1,583.6029,584.093,584.0935,584.0937,0.117592621,-0.366666667,0,0,0,,0,306,306,424,1,425,FEM,DIS,150,1,orca,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,584.0958,585.2189,s,1,0.4524,,0.4524,1,585.219,585.719,585.7194,585.7196,0.117592621,-0.366666667,0,0,0,,0,307,307,325,1,326,MAS,AGR,150,0,video,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,585.7213,586.7934,s,1,0.3923,,0.3923,1,586.7935,587.2852,587.2867,587.2886,0.117592621,-0.366666667,0,0,0,,0,308,308,173,1,174,FEM,AGR,150,0,lluvia,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,587.2907,588.4182,s,1,0.4627,,0.4627,1,588.4183,588.9061,588.9062,588.9064,0.117592621,-0.366666667,0,0,0,,0,309,309,261,1,262,MAS,AGR,150,0,bate,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,588.9079,590.0395,s,1,0.4755,,0.4755,1,590.0396,590.5368,590.5369,590.5372,0.117592621,-0.366666667,0,0,0,,0,310,310,19,1,20,FEM,AGR,150,0,obra,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,590.5394,591.5176,s,1,0.298,,0.298,1,591.5178,592.0174,592.0174,592.0178,0.117592621,-0.366666667,0,0,0,,0,311,311,395,1,396,MAS,AGR,150,0,premio,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,592.0198,593.0507,s,1,0.3573,,0.3573,1,593.0509,593.5507,593.5509,593.5511,0.117592621,-0.366666667,0,0,0,,0,312,312,158,1,159,FEM,DIS,150,0,salida,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,593.5541,594.6837,l,1,0.4495,,0.4495,1,594.6838,595.1733,595.1734,595.1736,0.117592621,-0.366666667,0,0,0,,0,313,313,497,1,498,MAS,AGR,150,1,perro,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,595.1751,596.1332,s,1,0.2802,,0.2802,1,596.1335,596.633,596.636,596.6376,0.117592621,-0.366666667,0,0,0,,0,314,314,304,1,305,MAS,DIS,150,0,hueso,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,596.6394,597.7163,s,1,0.3986,,0.3986,1,597.7165,598.2233,598.2235,598.2236,0.117592621,-0.366666667,0,0,0,,0,315,315,354,1,355,MAS,DIS,150,0,marido,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,598.2253,599.2659,s,1,0.3665,,0.3665,1,599.266,599.7658,599.7658,599.7661,0.117592621,-0.366666667,0,0,0,,0,316,316,327,1,328,MAS,AGR,150,0,truco,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,599.77,600.7566,s,1,0.3176,,0.3176,1,600.7567,601.2491,601.2491,601.2492,0.117592621,-0.366666667,0,0,0,,0,317,317,238,1,239,MAS,DIS,150,0,pozo,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,601.2508,602.2318,s,1,0.2965,,0.2965,1,602.2319,602.7315,602.7317,602.7318,0.117592621,-0.366666667,0,0,0,,0,318,318,303,1,304,MAS,AGR,150,0,fondo,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,602.733,603.6818,s,1,0.2653,,0.2653,1,603.682,604.1816,604.1834,604.1846,0.117592621,-0.366666667,0,0,0,,0,319,319,374,1,375,MAS,DIS,150,0,viento,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,604.1866,605.2649,s,1,0.4046,,0.4046,1,605.2652,605.7644,605.7644,605.7646,0.117592621,-0.366666667,0,0,0,,0,320,320,400,1,401,MAS,DIS,150,0,sótano,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,605.7662,606.7312,s,1,0.2759,,0.2759,1,606.7314,607.2307,607.2307,607.231,0.117592621,-0.366666667,0,0,0,,0,321,321,282,1,283,MAS,DIS,150,0,sitio,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,607.2327,608.2306,s,1,0.3027,,0.3027,1,608.2307,608.7215,608.7215,608.7218,0.117592621,-0.366666667,0,0,0,,0,322,322,232,1,233,MAS,DIS,150,0,humo,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,608.7234,609.6807,s,1,0.2934,,0.2934,1,609.6808,610.1804,610.1804,610.1805,0.117592621,-0.366666667,0,0,0,,0,323,323,401,1,402,MAS,AGR,150,0,cuento,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,610.1816,611.2133,s,1,0.3549,,0.3549,1,611.2135,611.7148,611.715,611.7152,0.117592621,-0.366666667,0,0,0,,0,324,324,367,1,368,MAS,AGR,150,0,anillo,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,611.717,612.8135,l,1,0.424,,0.424,1,612.8136,613.313,613.3157,613.3174,0.117592621,-0.366666667,0,0,0,,0,325,325,485,1,486,FEM,AGR,150,1,burra,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,613.3188,614.4877,s,1,0.4983,,0.4983,1,614.4878,614.9793,614.9794,614.9795,0.117592621,-0.366666667,0,0,0,,0,326,326,35,1,36,FEM,AGR,150,0,flor,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,614.9811,615.931,s,1,0.2651,,0.2651,1,615.9311,616.4289,616.429,616.4302,0.117592621,-0.366666667,0,0,0,,0,327,327,138,1,139,FEM,DIS,150,0,verdad,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,616.433,617.3621,s,1,0.2473,,0.2473,1,617.3622,617.8574,617.8575,617.8577,0.117592621,-0.366666667,0,0,0,,0,328,328,269,1,270,MAS,AGR,150,0,lodo,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,617.8589,618.7872,s,1,0.2501,,0.2501,1,618.7873,619.2857,619.2858,619.286,0.117592621,-0.366666667,0,0,0,,0,329,329,33,1,34,FEM,AGR,150,0,miel,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,619.2872,620.2352,s,1,0.2833,,0.2833,1,620.2353,620.7375,620.7393,620.7406,0.117592621,-0.366666667,0,0,0,,0,330,330,88,1,89,FEM,DIS,150,0,pista,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,620.7424,621.7168,s,1,0.2985,,0.2985,1,621.7169,622.2194,622.2194,622.2195,0.117592621,-0.366666667,0,0,0,,0,331,331,225,1,226,MAS,AGR,150,0,bote,el,4,,,,,
