counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,213.3609,214.4993,l,1,0.4782,,0.4782,1,214.4993,214.9991,214.9991,214.9992,0.564814815,-0.179166667,0,0,0,,0,101,101,153,1,154,FEM,DIS,150,0,cárcel,el,6,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,214.9999,216.0548,s,1,0.3962,,0.3962,1,216.0548,216.5549,216.5554,216.5556,0.564814815,-0.179166667,0,0,0,,0,102,102,432,1,433,FEM,AGR,150,1,oveja,la,5,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,216.556,217.6196,s,1,0.4032,,0.4032,1,217.6196,218.1174,218.1175,218.1175,0.564814815,-0.179166667,0,0,0,,0,103,103,548,1,549,MAS,AGR,150,1,buitre,el,6,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,218.1178,219.1381,l,1,0.364,,0.364,1,219.1381,219.6381,219.6381,219.6382,0.564814815,-0.179166667,0,0,0,,0,104,104,328,1,329,MAS,AGR,150,0,primo,el,5,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,219.6386,220.7287,l,1,0.4347,,0.4347,1,220.7288,221.2248,221.2248,221.2248,0.564814815,-0.179166667,0,0,0,,0,105,105,26,1,27,FEM,AGR,150,0,bala,la,4,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,221.2253,222.2978,l,1,0.4026,,0.4026,1,222.2979,222.798,222.7981,222.7981,0.564814815,-0.179166667,0,0,0,,0,106,106,219,1,220,MAS,DIS,150,0,club,la,4,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,222.7984,223.819,l,1,0.3618,,0.3618,1,223.8191,224.3215,224.3216,224.3216,0.564814815,-0.179166667,0,0,0,,0,107,107,305,1,306,MAS,DIS,150,0,éxito,la,5,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,224.322,225.5201,l,1,0.5365,,0.5365,1,225.5202,226.0202,226.0208,226.0211,0.564814815,-0.179166667,0,0,0,,0,108,108,127,1,128,FEM,DIS,150,0,oreja,el,5,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,226.0219,227.0619,l,1,0.3811,,0.3811,1,227.0619,227.562,227.562,227.5621,0.564814815,-0.179166667,0,0,0,,0,109,109,236,1,237,MAS,AGR,150,0,muro,el,4,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,227.5628,228.6035,l,1,0.3833,,0.3833,1,228.6035,229.0994,229.0994,229.0994,0.564814815,-0.179166667,0,0,0,,0,110,110,379,1,380,MAS,DIS,150,0,delito,la,6,,,,
