counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1322.3925,1323.492,l,1,0.4171,,0.4171,1,1323.4921,1323.9918,1323.9924,1323.9928,0.487962963,-0.146296296,0,0,0,,0,330,330,455,1,456,FEM,DIS,150,1,rata,el,4,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1323.9933,1325.1273,s,1,0.4524,,0.4524,1,1325.1273,1325.626,1325.6261,1325.6261,0.487962963,-0.146296296,0,0,0,,0,331,331,395,1,396,MAS,DIS,150,0,premio,la,6,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1325.6267,1326.8422,l,1,0.5338,,0.5338,1,1326.8422,1327.3411,1327.3412,1327.3413,0.487962963,-0.146296296,0,0,0,,0,332,332,438,1,439,FEM,AGR,150,1,liebre,la,6,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1327.3422,1328.4919,l,1,0.4835,,0.4835,1,1328.492,1328.9918,1328.9918,1328.9919,0.487962963,-0.146296296,0,0,0,,0,333,333,535,1,536,MAS,DIS,150,1,piojo,la,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1328.9925,1330.3753,s,1,0.6984,,0.6984,1,1330.3754,1330.8754,1330.8754,1330.8755,0.487962963,-0.146296296,0,0,0,,0,334,334,241,1,242,MAS,DIS,150,0,pico,la,4,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1330.8761,1331.9587,s,1,0.4004,,0.4004,1,1331.9588,1332.4748,1332.4749,1332.475,0.487962963,-0.146296296,0,0,0,,0,335,335,330,1,331,MAS,AGR,150,0,motor,el,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1332.4755,1333.7422,l,1,0.5839,,0.5839,1,1333.7423,1334.2417,1334.2423,1334.2427,0.487962963,-0.146296296,0,0,0,,0,336,336,421,1,422,FEM,DIS,150,1,vaca,el,4,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1334.2431,1335.4149,l,1,0.4899,,0.4899,1,1335.4149,1335.9084,1335.9084,1335.9085,0.487962963,-0.146296296,0,0,0,,0,337,337,491,1,492,MAS,DIS,150,1,león,la,4,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1335.909,1337.0754,l,1,0.4838,,0.4838,1,1337.0754,1337.5751,1337.5751,1337.5752,0.487962963,-0.146296296,0,0,0,,0,338,338,423,1,424,FEM,DIS,150,1,loba,el,4,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1337.5758,1338.9435,s,1,0.699,,0.699,1,1338.9435,1339.4581,1339.4581,1339.4582,0.487962963,-0.146296296,0,0,0,,0,339,339,123,1,124,FEM,DIS,150,0,rueda,el,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1339.4588,1340.7586,l,1,0.6157,,0.6157,1,1340.7586,1341.2583,1341.2584,1341.2584,0.487962963,-0.146296296,0,0,0,,0,340,340,503,1,504,MAS,DIS,150,1,erizo,la,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1341.259,1342.3752,l,1,0.4329,,0.4329,1,1342.3753,1342.8751,1342.8757,1342.876,0.487962963,-0.146296296,0,0,0,,0,341,341,441,1,442,FEM,DIS,150,1,gacela,el,6,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1342.8764,1344.1411,s,1,0.5825,,0.5825,1,1344.1412,1344.6417,1344.6417,1344.6418,0.487962963,-0.146296296,0,0,0,,0,342,342,21,1,22,FEM,DIS,150,0,nena,el,4,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1344.6423,1345.9252,s,1,0.6004,,0.6004,1,1345.9253,1346.4252,1346.4252,1346.4253,0.487962963,-0.146296296,0,0,0,,0,343,343,411,1,412,MAS,DIS,150,0,tanque,la,6,,,,
