counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,instr_done_keyboard.rt,instr_done_keyboard.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,354.4992,355.5453,l,1,0.3691,,0.3691,1,355.5454,356.0462,,,356.0465,356.0468,-0.133333333,-0.387037037,0,0,0,,0,134,134,138,1,139,FEM,AGR,150,0,verdad,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,356.0485,357.4277,l,1,0.7004,,0.7004,1,357.4281,357.9276,,,357.9278,357.928,-0.133333333,-0.387037037,0,0,0,,0,135,135,137,1,138,FEM,DIS,150,0,lucha,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,357.9303,359.2764,l,1,0.6672,,0.6672,1,359.2767,359.7761,,,359.7783,359.779,-0.133333333,-0.387037037,0,0,0,,0,136,136,132,1,133,FEM,AGR,150,0,pluma,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,359.7796,361.2082,l,1,0.7504,,0.7504,1,361.2085,361.7076,,,361.7078,361.708,-0.133333333,-0.387037037,0,0,0,,0,137,137,24,1,25,FEM,AGR,150,0,piel,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,361.7102,362.8907,l,1,0.5008,,0.5008,1,362.8912,363.3894,,,363.3896,363.3898,-0.133333333,-0.387037037,0,0,0,,0,138,138,384,1,385,MAS,AGR,150,0,parque,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,363.3925,364.5711,l,1,0.5146,,0.5146,1,364.5713,365.0714,,,365.0716,365.0721,-0.133333333,-0.387037037,0,0,0,,0,139,139,92,1,93,FEM,AGR,150,0,nariz,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,365.0746,366.171,s,1,0.4166,,0.4166,1,366.1714,366.6709,,,366.6711,366.6714,-0.133333333,-0.387037037,0,0,0,,0,140,140,420,1,421,FEM,AGR,150,1,rata,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,366.6733,367.9193,l,1,0.5668,,0.5668,1,367.9196,368.419,,,368.4214,368.422,-0.133333333,-0.387037037,0,0,0,,0,141,141,52,1,53,FEM,AGR,150,0,rosa,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,368.4226,369.4517,l,1,0.3506,,0.3506,1,369.4524,369.9508,,,369.951,369.9513,-0.133333333,-0.387037037,0,0,0,,0,142,142,114,1,115,FEM,AGR,150,0,frase,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,369.9536,370.9993,l,1,0.3669,,0.3669,1,370.9995,371.4997,,,371.4999,371.5001,-0.133333333,-0.387037037,0,0,0,,0,143,143,106,1,107,FEM,AGR,150,0,pieza,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,371.5028,372.6493,s,1,0.4669,,0.4669,1,372.6497,373.1489,,,373.1491,373.1494,-0.133333333,-0.387037037,0,0,0,,0,144,144,520,1,521,MAS,AGR,150,1,ciervo,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,373.1511,374.3473,l,1,0.5173,,0.5173,1,374.3476,374.8467,,,374.847,374.8472,-0.133333333,-0.387037037,0,0,0,,0,145,145,193,1,194,FEM,DIS,150,0,colina,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,374.8497,376.0295,l,1,0.5001,,0.5001,1,376.0298,376.529,,,376.5292,376.5294,-0.133333333,-0.387037037,0,0,0,,0,146,146,130,1,131,FEM,AGR,150,0,presa,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,376.5315,377.6777,s,1,0.4678,,0.4678,1,377.6781,378.1778,,,378.1802,378.181,-0.133333333,-0.387037037,0,0,0,,0,147,147,528,1,529,MAS,AGR,150,1,toro,el,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,378.1817,379.5592,l,1,0.6848,,0.6848,1,379.5596,380.0596,,,380.0597,380.06,-0.133333333,-0.387037037,0,0,0,,0,148,148,136,1,137,FEM,AGR,150,0,feria,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,380.0624,381.1841,l,1,0.4509,,0.4509,1,381.1842,381.6748,,,381.675,381.6759,-0.133333333,-0.387037037,0,0,0,,0,149,149,414,1,415,MAS,AGR,150,0,límite,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,381.6776,382.8735,l,1,0.5172,,0.5172,1,382.8738,383.3733,,,383.3735,383.3739,-0.133333333,-0.387037037,0,0,0,,0,150,150,175,1,176,FEM,DIS,150,0,granja,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,383.3759,384.4893,s,1,0.4337,,0.4337,1,384.4896,384.9889,,,384.989,384.9893,-0.133333333,-0.387037037,0,0,0,,0,151,151,470,1,471,FEM,AGR,150,1,abeja,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,384.9913,386.0539,l,1,0.385,,0.385,1,386.0541,386.5546,,,386.5568,386.5573,-0.133333333,-0.387037037,0,0,0,,0,152,152,54,1,55,FEM,AGR,150,0,seda,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,386.5578,387.5855,l,1,0.3564,,0.3564,1,387.5858,388.0855,,,388.0856,388.086,-0.133333333,-0.387037037,0,0,0,,0,153,153,197,1,198,FEM,DIS,150,0,agenda,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,388.0885,389.1517,l,1,0.3857,,0.3857,1,389.1519,389.6517,,,389.6519,389.6522,-0.133333333,-0.387037037,0,0,0,,0,154,154,356,1,357,MAS,AGR,150,0,asunto,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,389.6541,390.8508,l,0,0.5168,,0.5168,0,390.8535,391.3512,,,391.3513,391.3516,-0.133333333,-0.387037037,0,0,0,,0,155,155,507,1,508,MAS,DIS,150,1,mirlo,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,391.3535,392.4487,s,1,0.4188,,0.4188,1,392.4513,392.9491,,,392.9493,392.9497,-0.133333333,-0.387037037,0,0,0,,0,156,156,438,1,439,FEM,AGR,150,1,liebre,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,392.9515,394.0144,s,0,0.383,,0.383,0,394.017,394.5131,,,394.5132,394.5135,-0.133333333,-0.387037037,0,0,0,,0,157,157,217,1,218,MAS,DIS,150,0,rato,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,394.5166,395.7962,l,1,0.6001,,0.6001,1,395.7988,396.2967,,,396.2986,396.2993,-0.133333333,-0.387037037,0,0,0,,0,158,158,271,1,272,MAS,DIS,150,0,amor,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,396.2998,397.5282,l,1,0.5495,,0.5495,1,397.5286,398.0285,,,398.0287,398.029,-0.133333333,-0.387037037,0,0,0,,0,159,159,346,1,347,MAS,AGR,150,0,dinero,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,398.0313,399.1106,s,1,0.4006,,0.4006,1,399.1111,399.6101,,,399.6104,399.6106,-0.133333333,-0.387037037,0,0,0,,0,160,160,525,1,526,MAS,DIS,150,1,pavo,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,399.6124,400.7262,s,1,0.4335,,0.4335,1,400.7268,401.2254,,,401.2255,401.2259,-0.133333333,-0.387037037,0,0,0,,0,161,161,417,1,418,FEM,DIS,150,1,foca,el,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,401.2278,402.3579,l,1,0.4507,,0.4507,1,402.3584,402.8575,,,402.8578,402.8581,-0.133333333,-0.387037037,0,0,0,,0,162,162,276,1,277,MAS,AGR,150,0,amigo,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,402.8599,403.9894,l,1,0.4495,,0.4495,1,403.9897,404.4892,,,404.4893,404.4895,-0.133333333,-0.387037037,0,0,0,,0,163,163,389,1,390,MAS,DIS,150,0,examen,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,404.4917,405.5881,l,1,0.4171,,0.4171,1,405.5885,406.0881,,,406.0903,406.0909,-0.133333333,-0.387037037,0,0,0,,0,164,164,243,1,244,MAS,DIS,150,0,tubo,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,406.0915,407.2368,l,1,0.4669,,0.4669,1,407.2371,407.7394,,,407.7396,407.7396,-0.133333333,-0.387037037,0,0,0,,0,165,165,124,1,125,FEM,AGR,150,0,jaula,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,407.7409,408.8358,l,1,0.4172,,0.4172,1,408.8362,409.3352,,,409.3353,409.3355,-0.133333333,-0.387037037,0,0,0,,0,166,166,315,1,316,MAS,DIS,150,0,reloj,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,409.338,410.3512,l,1,0.3344,,0.3344,1,410.3514,410.8508,,,410.8511,410.8516,-0.133333333,-0.387037037,0,0,0,,0,167,167,239,1,240,MAS,DIS,150,0,hoyo,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,410.8538,411.9658,l,1,0.4376,,0.4376,1,411.9661,412.4659,,,412.4661,412.4663,-0.133333333,-0.387037037,0,0,0,,0,168,168,184,1,185,FEM,AGR,150,0,cuerda,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,412.4687,413.5978,s,1,0.4505,,0.4505,1,413.5981,414.0976,,,414.1003,414.1009,-0.133333333,-0.387037037,0,0,0,,0,169,169,529,1,530,MAS,DIS,150,1,topo,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,414.1015,415.2139,l,1,0.4346,,0.4346,1,415.2142,415.7134,,,415.7135,415.7144,-0.133333333,-0.387037037,0,0,0,,0,170,170,411,1,412,MAS,DIS,150,0,tanque,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,415.7159,417.2157,l,1,0.8279,,0.8279,1,417.2158,417.7115,,,417.7118,417.712,-0.133333333,-0.387037037,0,0,0,,0,171,171,161,1,162,FEM,DIS,150,0,pierna,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,417.7143,419.028,l,1,0.6336,,0.6336,1,419.0287,419.5266,,,419.5268,419.527,-0.133333333,-0.387037037,0,0,0,,0,172,172,314,1,315,MAS,AGR,150,0,norte,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,419.5294,420.6251,l,1,0.422,,0.422,1,420.6254,421.1256,,,421.1258,421.1259,-0.133333333,-0.387037037,0,0,0,,0,173,173,330,1,331,MAS,AGR,150,0,motor,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,421.1282,422.4078,l,1,0.6003,,0.6003,1,422.4081,422.9072,,,422.9073,422.9075,-0.133333333,-0.387037037,0,0,0,,0,174,174,365,1,366,MAS,DIS,150,0,juicio,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,422.9099,424.0571,l,1,0.4675,,0.4675,1,424.0577,424.5559,,,424.5586,424.5593,-0.133333333,-0.387037037,0,0,0,,0,175,175,229,1,230,MAS,DIS,150,0,loco,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,424.5597,425.5379,l,1,0.3036,,0.3036,1,425.5381,426.0289,,,426.0289,426.029,-0.133333333,-0.387037037,0,0,0,,0,176,176,322,1,323,MAS,AGR,150,0,techo,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,426.0301,427.287,l,1,0.5835,,0.5835,1,427.2874,427.7864,,,427.7867,427.7869,-0.133333333,-0.387037037,0,0,0,,0,177,177,403,1,404,MAS,DIS,150,0,rastro,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,427.7892,428.9359,s,1,0.4674,,0.4674,1,428.9366,429.4358,,,429.4361,429.4363,-0.133333333,-0.387037037,0,0,0,,0,178,178,449,1,450,FEM,DIS,150,1,víbora,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,429.438,430.5686,l,1,0.4572,,0.4572,1,430.569,431.0669,,,431.0671,431.0674,-0.133333333,-0.387037037,0,0,0,,0,179,179,189,1,190,FEM,DIS,150,0,moneda,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,431.07,432.299,s,1,0.5504,,0.5504,1,432.299,432.7989,,,432.8017,432.8024,-0.133333333,-0.387037037,0,0,0,,0,180,180,465,1,466,FEM,DIS,150,1,hiena,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,432.803,433.8984,l,1,0.417,,0.417,1,433.8987,434.3981,,,434.3982,434.3986,-0.133333333,-0.387037037,0,0,0,,0,181,181,110,1,111,FEM,AGR,150,0,torre,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,434.4006,435.5304,s,1,0.4527,,0.4527,1,435.5307,436.0298,,,436.0299,436.0302,-0.133333333,-0.387037037,0,0,0,,0,182,182,462,1,463,FEM,AGR,150,1,ostra,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,436.0327,437.1454,l,1,0.4371,,0.4371,1,437.1458,437.6457,,,437.6461,437.6465,-0.133333333,-0.387037037,0,0,0,,0,183,183,278,1,279,MAS,AGR,150,0,chico,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,437.6479,438.8015,s,1,0.4755,,0.4755,1,438.8018,439.2933,,,439.2936,439.2937,-0.133333333,-0.387037037,0,0,0,,0,184,184,531,1,532,MAS,DIS,150,1,atún,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,439.2964,440.3422,s,1,0.3692,,0.3692,1,440.3425,440.8428,,,440.8429,462.6752,-0.133333333,-0.387037037,0,0,0,space,0,185,185,431,1,432,FEM,DIS,150,1,morsa,el,5,21.8028,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,462.6773,463.9573,l,1,0.6006,,0.6006,1,463.9579,464.4569,,,464.4595,464.4601,-0.133333333,-0.387037037,0,0,0,,0,186,186,357,1,358,MAS,DIS,150,0,futuro,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,464.4606,465.5391,l,1,0.3999,,0.3999,1,465.5395,466.039,,,466.0392,466.0395,-0.133333333,-0.387037037,0,0,0,,0,187,187,87,1,88,FEM,DIS,150,0,lista,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,466.0419,467.0702,l,1,0.3553,,0.3553,1,467.0704,467.5708,,,467.571,467.5711,-0.133333333,-0.387037037,0,0,0,,0,188,188,158,1,159,FEM,AGR,150,0,salida,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,467.5732,468.6699,l,1,0.4165,,0.4165,1,468.6702,469.1695,,,469.1697,469.1699,-0.133333333,-0.387037037,0,0,0,,0,189,189,67,1,68,FEM,DIS,150,0,lana,el,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,469.1722,470.2353,s,1,0.3841,,0.3841,1,470.2357,470.7348,,,470.735,470.7352,-0.133333333,-0.387037037,0,0,0,,0,190,190,544,1,545,MAS,AGR,150,1,coyote,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,470.7373,471.8334,s,1,0.4177,,0.4177,1,471.8337,472.3339,,,472.336,472.3366,-0.133333333,-0.387037037,0,0,0,,0,191,191,461,1,462,FEM,DIS,150,1,cebra,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,472.3372,473.4655,l,1,0.4514,,0.4514,1,473.4659,473.9654,,,473.9657,473.966,-0.133333333,-0.387037037,0,0,0,,0,192,192,376,1,377,MAS,AGR,150,0,riesgo,el,6,,,,
