counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_touch.clicked_name,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,End.started,End.stopped
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,551.0214,551.9789,s,1,0.287,,0.287,1,551.9791,552.4775,552.4787,552.4791,-0.10546875,-0.391927083,0,0,0,,0,276,276,244,1,245,MAS,AGR,150,0,nene,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,552.483,553.5106,s,1,0.3522,,0.3522,1,553.511,554.0104,554.0106,554.0109,-0.10546875,-0.391927083,0,0,0,,0,277,277,197,1,198,FEM,DIS,150,0,agenda,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,554.0164,555.2036,l,1,0.5168,,0.5168,1,555.2038,555.7021,555.7023,555.7028,-0.10546875,-0.391927083,0,0,0,,0,278,278,440,1,441,FEM,AGR,150,1,grulla,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,555.7062,556.7728,s,1,0.3867,,0.3867,1,556.7732,557.2635,557.264,557.2644,-0.10546875,-0.391927083,0,0,0,,0,279,279,329,1,330,MAS,DIS,150,0,queso,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,557.2676,558.33,l,1,0.3858,,0.3858,1,558.3303,558.8294,558.8334,558.836,-0.10546875,-0.391927083,0,0,0,,0,280,280,520,1,521,MAS,AGR,150,1,ciervo,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,558.8388,559.8126,s,1,0.3043,,0.3043,1,559.8129,560.3204,560.3205,560.3207,-0.10546875,-0.391927083,0,0,0,,0,281,281,383,1,384,MAS,DIS,150,0,teatro,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,560.3236,561.3056,s,1,0.3035,,0.3035,1,561.3059,561.8028,561.8029,561.8031,-0.10546875,-0.391927083,0,0,0,,0,282,282,4,1,5,FEM,AGR,150,0,idea,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,561.8064,562.8679,s,1,0.3956,,0.3956,1,562.8679,563.3639,563.3642,563.3645,-0.10546875,-0.391927083,0,0,0,,0,283,283,291,1,292,MAS,DIS,150,0,campo,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,563.3679,564.3305,s,1,0.2855,,0.2855,1,564.3308,564.8293,564.8295,564.8298,-0.10546875,-0.391927083,0,0,0,,0,284,284,365,1,366,MAS,DIS,150,0,juicio,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,564.8338,565.8136,s,1,0.303,,0.303,1,565.8138,566.3112,566.3113,566.3115,-0.10546875,-0.391927083,0,0,0,,0,285,285,40,1,41,FEM,AGR,150,0,cruz,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,566.3169,567.4348,l,1,0.4614,,0.4614,1,567.435,567.9343,567.9374,567.9393,-0.10546875,-0.391927083,0,0,0,,0,286,286,510,1,511,MAS,AGR,150,1,conejo,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,567.9412,569.0483,s,1,0.4382,,0.4382,1,569.0488,569.5473,569.5475,569.5477,-0.10546875,-0.391927083,0,0,0,,0,287,287,356,1,357,MAS,AGR,150,0,asunto,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,569.5509,570.499,s,1,0.2713,,0.2713,1,570.4992,570.9949,570.995,570.9952,-0.10546875,-0.391927083,0,0,0,,0,288,288,298,1,299,MAS,AGR,150,0,novio,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,571.0015,571.9345,s,0,0.2621,,0.2621,0,571.9377,572.4297,572.4299,572.4302,-0.10546875,-0.391927083,0,0,0,,0,289,289,461,1,462,FEM,DIS,150,1,cebra,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,572.4341,573.5852,l,1,0.4782,,0.4782,1,573.5876,574.0813,574.0814,574.0817,-0.10546875,-0.391927083,0,0,0,,0,290,290,460,1,461,FEM,AGR,150,1,pulga,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,574.0843,575.1131,l,1,0.3532,,0.3532,1,575.1133,575.6151,575.6185,575.6212,-0.10546875,-0.391927083,0,0,0,,0,291,291,546,1,547,MAS,AGR,150,1,gorila,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,575.6238,576.6462,s,1,0.3523,,0.3523,1,576.6465,577.1477,577.1478,577.1481,-0.10546875,-0.391927083,0,0,0,,0,292,292,241,1,242,MAS,DIS,150,0,pico,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,577.1508,578.3163,s,1,0.4869,,0.4869,1,578.3164,578.813,578.8135,578.814,-0.10546875,-0.391927083,0,0,0,,0,293,293,338,1,339,MAS,AGR,150,0,piano,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,578.8173,579.781,s,1,0.287,,0.287,1,579.7812,580.2701,580.2702,580.2709,-0.10546875,-0.391927083,0,0,0,,0,294,294,200,1,201,FEM,AGR,150,0,huella,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,580.2736,581.4165,l,0,0.4727,,0.4727,0,581.4186,581.9139,581.9141,581.9145,-0.10546875,-0.391927083,0,0,0,,0,295,295,217,1,218,MAS,DIS,150,0,rato,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,581.9179,582.9502,s,1,0.3586,,0.3586,1,582.9522,583.4475,583.4476,583.448,-0.10546875,-0.391927083,0,0,0,,0,296,296,272,1,273,MAS,AGR,150,0,nudo,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,583.4508,584.5553,s,1,0.4323,,0.4323,1,584.5554,585.0474,585.0511,585.0534,-0.10546875,-0.391927083,0,0,0,,0,297,297,161,1,162,FEM,DIS,150,0,pierna,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,585.0565,586.1967,s,1,0.4691,,0.4691,1,586.1969,586.698,586.6982,586.6984,-0.10546875,-0.391927083,0,0,0,,0,298,298,119,1,120,FEM,DIS,150,0,tribu,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,586.7011,587.6809,s,1,0.3036,,0.3036,1,587.6812,588.1811,588.1813,588.1815,-0.10546875,-0.391927083,0,0,0,,0,299,299,193,1,194,FEM,DIS,150,0,colina,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,588.1846,589.3468,l,1,0.4859,,0.4859,1,589.347,589.8479,589.8482,589.8484,-0.10546875,-0.391927083,0,0,0,,0,300,300,424,1,425,FEM,AGR,150,1,orca,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,589.8517,590.9466,s,1,0.4196,,0.4196,1,590.9469,591.4478,591.448,591.4487,-0.10546875,-0.391927083,0,0,0,,0,301,301,110,1,111,FEM,AGR,150,0,torre,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,591.4519,592.5161,s,1,0.3877,,0.3877,1,592.5163,593.0138,593.014,593.0144,-0.10546875,-0.391927083,0,0,0,,0,302,302,274,1,275,MAS,AGR,150,0,padre,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,593.0177,594.0164,s,1,0.3208,,0.3208,1,594.0168,594.5151,594.5191,594.5219,-0.10546875,-0.391927083,0,0,0,,0,303,303,302,1,303,MAS,AGR,150,0,baile,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,594.5249,595.4971,s,1,0.3013,,0.3013,1,595.4972,595.9977,595.9978,595.9981,-0.10546875,-0.391927083,0,0,0,,0,304,304,180,1,181,FEM,AGR,150,0,página,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,596.001,597.1815,l,1,0.5029,,0.5029,1,597.1818,597.6808,597.681,597.6812,-0.10546875,-0.391927083,0,0,0,,0,305,305,509,1,510,MAS,DIS,150,1,coyote,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,597.6848,598.8093,s,1,0.4529,,0.4529,1,598.8094,599.2999,599.3001,599.3008,-0.10546875,-0.391927083,0,0,0,,0,306,306,275,1,276,MAS,DIS,150,0,mundo,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,599.3042,600.3629,s,1,0.3861,,0.3861,1,600.3631,600.8622,600.8623,600.8626,-0.10546875,-0.391927083,0,0,0,,0,307,307,157,1,158,FEM,DIS,150,0,abuela,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,600.8681,602.1725,l,1,0.6417,,0.6417,1,602.1731,602.6633,602.6676,602.67,-0.10546875,-0.391927083,0,0,0,,0,308,308,488,1,489,MAS,AGR,150,1,mono,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,602.6722,603.6808,s,1,0.3352,,0.3352,1,603.6811,604.1813,604.1815,604.1818,-0.10546875,-0.391927083,0,0,0,,0,309,309,58,1,59,FEM,AGR,150,0,tela,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,604.1851,605.1652,s,1,0.3043,,0.3043,1,605.166,605.6648,605.665,605.6653,-0.10546875,-0.391927083,0,0,0,,0,310,310,118,1,119,FEM,AGR,150,0,caída,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,605.6688,606.665,s,1,0.3201,,0.3201,1,606.6652,607.1651,607.1654,607.1656,-0.10546875,-0.391927083,0,0,0,,0,311,311,318,1,319,MAS,AGR,150,0,turno,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,607.1685,608.1969,l,1,0.3529,,0.3529,1,608.1971,608.6973,608.6975,608.6977,-0.10546875,-0.391927083,0,0,0,,0,312,312,416,1,417,FEM,AGR,150,1,sepia,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,608.7017,609.7462,l,1,0.37,,0.37,1,609.7464,610.2379,610.2384,610.2386,-0.10546875,-0.391927083,0,0,0,,0,313,313,455,1,456,FEM,DIS,150,1,rata,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,610.2418,611.2383,s,1,0.319,,0.319,1,611.2384,611.7319,611.7359,611.738,-0.10546875,-0.391927083,0,0,0,,0,314,314,307,1,308,MAS,DIS,150,0,brazo,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,611.7405,612.9003,s,1,0.4663,,0.4663,1,612.9005,613.3964,613.3965,613.3969,-0.10546875,-0.391927083,0,0,0,,0,315,315,7,1,8,FEM,DIS,150,0,cara,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,613.4015,614.4196,s,1,0.3465,,0.3465,1,614.4198,614.9175,614.9177,614.919,-0.10546875,-0.391927083,0,0,0,,0,316,316,45,1,46,FEM,DIS,150,0,capa,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,614.9222,615.8714,s,1,0.2803,,0.2803,1,615.8716,616.3627,616.3628,616.363,-0.10546875,-0.391927083,0,0,0,,0,317,317,231,1,232,MAS,DIS,150,0,vaso,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,616.369,617.2861,s,1,0.2451,,0.2451,1,617.2863,617.7799,617.78,617.7806,-0.10546875,-0.391927083,0,0,0,,0,318,318,101,1,102,FEM,DIS,150,0,tarea,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,617.7863,618.9469,l,1,0.4885,,0.4885,1,618.9477,619.4473,619.4519,619.4544,-0.10546875,-0.391927083,0,0,0,,0,319,319,472,1,473,FEM,AGR,150,1,paloma,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,619.4568,620.4468,s,1,0.3183,,0.3183,1,620.4471,620.9463,620.9464,620.9466,-0.10546875,-0.391927083,0,0,0,,0,320,320,285,1,286,MAS,DIS,150,0,punto,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,620.9529,621.9631,s,1,0.3364,,0.3364,1,621.9635,622.4639,622.464,622.4647,-0.10546875,-0.391927083,0,0,0,,0,321,321,333,1,334,MAS,DIS,150,0,actor,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,622.4694,623.6015,s,1,0.4527,,0.4527,1,623.6017,624.0978,624.098,624.0998,-0.10546875,-0.391927083,0,0,0,,0,322,322,104,1,105,FEM,AGR,150,0,plata,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,624.1042,625.0967,s,1,0.3199,,0.3199,1,625.0969,625.5985,625.5992,625.5996,-0.10546875,-0.391927083,0,0,0,,0,323,323,348,1,349,MAS,AGR,150,0,camino,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,625.603,626.5976,s,1,0.3204,,0.3204,1,626.5977,627.0968,627.097,627.0992,-0.10546875,-0.391927083,0,0,0,,0,324,324,409,1,410,MAS,DIS,150,0,objeto,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,627.1028,628.2142,l,1,0.437,,0.437,1,628.2145,628.7138,628.7185,628.7205,-0.10546875,-0.391927083,0,0,0,,0,325,325,511,1,512,MAS,DIS,150,1,gorila,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,628.723,629.8216,s,1,0.4308,,0.4308,1,629.8218,630.3131,630.3134,630.3138,-0.10546875,-0.391927083,0,0,0,,0,326,326,277,1,278,MAS,DIS,150,0,señor,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,630.3189,631.4479,l,1,0.454,,0.454,1,631.4481,631.9471,631.9472,631.9479,-0.10546875,-0.391927083,0,0,0,,0,327,327,553,1,554,MAS,DIS,150,1,castor,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,631.9527,633.1132,s,1,0.4882,,0.4882,1,633.1135,633.6137,633.6138,633.6144,-0.10546875,-0.391927083,0,0,0,,0,328,328,396,1,397,MAS,AGR,150,0,jurado,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,633.6189,634.8801,s,1,0.5866,,0.5866,1,634.8802,635.3804,635.3806,635.381,-0.10546875,-0.391927083,0,0,0,,0,329,329,335,1,336,MAS,DIS,150,0,reino,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,635.3862,636.3967,s,1,0.338,,0.338,1,636.3968,636.8973,636.9094,636.9118,-0.10546875,-0.391927083,0,0,0,,0,330,330,93,1,94,FEM,DIS,150,0,silla,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,636.9158,637.9749,s,0,0.3868,,0.3868,0,637.9782,638.4639,638.4639,638.4662,-0.10546875,-0.391927083,0,0,0,,0,331,331,542,1,543,MAS,AGR,150,1,mirlo,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,638.4698,639.7712,l,1,0.63,,0.63,1,639.7739,640.27,640.2701,640.2705,-0.10546875,-0.391927083,0,0,0,,0,332,332,514,1,515,MAS,AGR,150,1,chacal,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,640.274,641.3562,l,1,0.402,,0.402,1,641.3569,641.8505,641.8506,641.8511,-0.10546875,-0.391927083,0,0,0,,0,333,333,539,1,540,MAS,DIS,150,1,cisne,la,5,,,
