counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,767.3934,768.1861,s,0,0.1231,0,768.1885,768.6855,0.1231,,768.6857,768.686,-0.36328125,-0.376302083,0,0,0,,0,276,276,472,1,473,FEM,AGR,150,1,paloma,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,768.6887,769.5177,s,1,0.1542,1,769.5196,770.0171,0.1542,,770.0173,770.0176,-0.36328125,-0.376302083,0,0,0,,0,277,277,144,1,145,FEM,AGR,150,0,ciudad,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,770.0201,770.7343,s,1,0.0449,1,770.7346,771.2323,0.0449,,771.2325,771.2328,-0.36328125,-0.376302083,0,0,0,,0,278,278,238,1,239,MAS,AGR,150,0,pozo,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,771.2352,772.1814,s,0,0.2724,0,772.1836,772.6807,0.2724,,772.6809,772.6812,-0.36328125,-0.376302083,0,0,0,,0,279,279,499,1,500,MAS,DIS,150,1,pollo,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,772.6836,773.4966,s,0,0.1399,0,773.4968,773.9958,0.1399,,773.999,774.0008,-0.36328125,-0.376302083,0,0,0,,0,280,280,478,1,479,FEM,AGR,150,1,nutria,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,774.0028,774.8945,s,1,0.2206,1,774.8966,775.3946,0.2206,,775.3946,775.3952,-0.36328125,-0.376302083,0,0,0,,0,281,281,113,1,114,FEM,DIS,150,0,salsa,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,775.3979,776.3765,s,1,0.3013,1,776.3767,776.8776,0.3013,,776.8778,776.8785,-0.36328125,-0.376302083,0,0,0,,0,282,282,234,1,235,MAS,AGR,150,0,saco,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,776.8815,777.9081,s,1,0.3527,1,777.9083,778.408,0.3527,,778.4082,778.4087,-0.36328125,-0.376302083,0,0,0,,0,283,283,273,1,274,MAS,DIS,150,0,mozo,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,778.4114,779.423,s,1,0.3389,1,779.4233,779.9223,0.3389,,779.9224,779.9228,-0.36328125,-0.376302083,0,0,0,,0,284,284,349,1,350,MAS,DIS,150,0,equipo,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,779.9256,781.038,s,1,0.4428,1,781.0382,781.5371,0.4428,,781.5372,781.5377,-0.36328125,-0.376302083,0,0,0,,0,285,285,341,1,342,MAS,DIS,150,0,botón,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,781.5407,782.453,s,1,0.2393,1,782.4532,782.9521,0.2393,,782.9553,782.9572,-0.36328125,-0.376302083,0,0,0,,0,286,286,249,1,250,MAS,DIS,150,0,nido,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,782.9593,783.8416,s,0,0.2172,0,783.8433,784.334,0.2172,,784.3342,784.3344,-0.36328125,-0.376302083,0,0,0,,0,287,287,484,1,485,FEM,AGR,150,1,víbora,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,784.337,785.183,s,1,0.1691,1,785.185,785.6824,0.1691,,785.6826,785.6828,-0.36328125,-0.376302083,0,0,0,,0,288,288,292,1,293,MAS,AGR,150,0,dolor,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,785.6854,786.498,s,1,0.1366,1,786.4981,786.9975,0.1366,,786.9975,786.998,-0.36328125,-0.376302083,0,0,0,,0,289,289,92,1,93,FEM,AGR,150,0,nariz,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,787.0008,787.9854,s,1,0.3158,1,787.9855,788.4792,0.3158,,788.4793,788.4797,-0.36328125,-0.376302083,0,0,0,,0,290,290,104,1,105,FEM,AGR,150,0,plata,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,788.4827,789.3448,s,1,0.1853,1,789.3451,789.8441,0.1853,,789.8473,789.849,-0.36328125,-0.376302083,0,0,0,,0,291,291,410,1,411,MAS,AGR,150,0,hombro,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,789.8513,790.7432,s,0,0.2199,0,790.7453,791.2426,0.2199,,791.2428,791.2431,-0.36328125,-0.376302083,0,0,0,,0,292,292,503,1,504,MAS,DIS,150,1,erizo,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,791.2457,792.025,s,1,0.1014,1,792.0271,792.5244,0.1014,,792.5245,792.5248,-0.36328125,-0.376302083,0,0,0,,0,293,293,97,1,98,FEM,DIS,150,0,playa,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,792.5274,793.3735,s,1,0.1688,1,793.3737,793.8728,0.1688,,793.8729,793.8733,-0.36328125,-0.376302083,0,0,0,,0,294,294,116,1,117,FEM,AGR,150,0,crema,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,793.876,794.6222,s,1,0.0721,1,794.6224,795.1215,0.0721,,795.1217,795.122,-0.36328125,-0.376302083,0,0,0,,0,295,295,79,1,80,FEM,DIS,150,0,carta,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,795.1246,795.9208,s,1,0.1184,1,795.921,796.42,0.1184,,796.4201,796.4204,-0.36328125,-0.376302083,0,0,0,,0,296,296,233,1,234,MAS,DIS,150,0,tono,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,796.4228,797.3366,s,0,0.2441,0,797.339,797.835,0.2441,,797.8383,797.8408,-0.36328125,-0.376302083,0,0,0,,0,297,297,528,1,529,MAS,AGR,150,1,toro,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,797.8432,798.7505,s,1,0.2344,1,798.7527,799.25,0.2344,,799.2501,799.2505,-0.36328125,-0.376302083,0,0,0,,0,298,298,115,1,116,FEM,DIS,150,0,letra,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,799.253,800.0404,s,1,0.118,1,800.0406,800.5318,0.118,,800.5319,800.5322,-0.36328125,-0.376302083,0,0,0,,0,299,299,195,1,196,FEM,DIS,150,0,rutina,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,800.5347,801.3978,s,1,0.1903,1,801.3981,801.8972,0.1903,,801.8973,801.8976,-0.36328125,-0.376302083,0,0,0,,0,300,300,150,1,151,FEM,AGR,150,0,tierra,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,801.9001,802.6795,s,1,0.109,1,802.6797,803.1788,0.109,,803.1789,803.1793,-0.36328125,-0.376302083,0,0,0,,0,301,301,211,1,212,MAS,DIS,150,0,país,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,803.1818,803.9779,s,1,0.1024,1,803.9781,804.4776,0.1024,,804.4777,804.478,-0.36328125,-0.376302083,0,0,0,,0,302,302,98,1,99,FEM,AGR,150,0,salud,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,804.4805,806.2921,s,1,1.1336,1,806.2926,806.7913,1.1336,,806.7949,806.7964,-0.36328125,-0.376302083,0,0,0,,0,303,303,44,1,45,FEM,AGR,150,0,lata,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,806.798,807.8071,s,1,0.3419,1,807.8073,808.3063,0.3419,,808.3065,808.3068,-0.36328125,-0.376302083,0,0,0,,0,304,304,224,1,225,MAS,AGR,150,0,dios,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,808.3093,809.0888,s,0,0.1026,0,809.0909,809.5773,0.1026,,809.5774,809.5778,-0.36328125,-0.376302083,0,0,0,,0,305,305,513,1,514,MAS,DIS,150,1,buitre,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,809.5801,810.4208,s,1,0.1769,1,810.4231,810.92,0.1769,,810.9201,810.9205,-0.36328125,-0.376302083,0,0,0,,0,306,306,289,1,290,MAS,DIS,150,0,sueño,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,810.923,811.769,s,1,0.1758,1,811.7693,812.2684,0.1758,,812.2685,812.269,-0.36328125,-0.376302083,0,0,0,,0,307,307,248,1,249,MAS,AGR,150,0,tomo,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,812.2714,813.0845,s,1,0.1435,1,813.0849,813.5835,0.1435,,813.5867,813.5883,-0.36328125,-0.376302083,0,0,0,,0,308,308,53,1,54,FEM,DIS,150,0,goma,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,813.5899,814.416,s,0,0.1517,0,814.4176,814.9153,0.1517,,814.9154,814.9158,-0.36328125,-0.376302083,0,0,0,,0,309,309,531,1,532,MAS,DIS,150,1,atún,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,814.9182,815.7977,s,1,0.2009,1,815.7994,816.2971,0.2009,,816.2973,816.2976,-0.36328125,-0.376302083,0,0,0,,0,310,310,302,1,303,MAS,AGR,150,0,baile,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,816.3004,817.0638,s,1,0.0941,1,817.064,817.563,0.0941,,817.563,817.5632,-0.36328125,-0.376302083,0,0,0,,0,311,311,167,1,168,FEM,DIS,150,0,oferta,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,817.5674,818.3116,s,1,0.0681,1,818.3118,818.8107,0.0681,,818.8108,818.8111,-0.36328125,-0.376302083,0,0,0,,0,312,312,229,1,230,MAS,DIS,150,0,loco,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,818.8137,819.6766,s,1,0.1877,1,819.6768,820.1759,0.1877,,820.176,820.1763,-0.36328125,-0.376302083,0,0,0,,0,313,313,254,1,255,MAS,AGR,150,0,hilo,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,820.1788,820.9417,s,1,0.0908,1,820.9419,821.4413,0.0908,,821.4444,821.446,-0.36328125,-0.376302083,0,0,0,,0,314,314,271,1,272,MAS,DIS,150,0,amor,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,821.4477,822.1903,s,1,0.0701,1,822.1906,822.6899,0.0701,,822.69,822.6903,-0.36328125,-0.376302083,0,0,0,,0,315,315,48,1,49,FEM,AGR,150,0,fama,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,822.6928,825.3368,,0,0.0701,-1,825.339,825.8365,,,825.8368,825.837,-0.36328125,-0.376302083,0,0,0,,0,316,316,264,1,265,MAS,AGR,150,0,kilo,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,825.8398,827.2338,s,1,0.7166,1,827.2349,827.7339,0.7166,,827.734,827.7343,-0.36328125,-0.376302083,0,0,0,,0,317,317,403,1,404,MAS,DIS,150,0,rastro,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,827.7368,828.6994,s,1,0.2867,1,828.6997,829.1987,0.2867,,829.1988,829.1992,-0.36328125,-0.376302083,0,0,0,,0,318,318,145,1,146,FEM,DIS,150,0,señora,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,829.2017,830.0811,s,1,0.2018,1,830.0813,830.5807,0.2018,,830.5839,830.5854,-0.36328125,-0.376302083,0,0,0,,0,319,319,3,1,4,FEM,DIS,150,0,hora,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,830.5871,831.4297,s,1,0.1749,1,831.43,831.929,0.1749,,831.9291,831.9294,-0.36328125,-0.376302083,0,0,0,,0,320,320,74,1,75,FEM,AGR,150,0,clase,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,831.9318,832.8112,s,1,0.2015,1,832.8115,833.3111,0.2015,,833.3112,833.3116,-0.36328125,-0.376302083,0,0,0,,0,321,321,326,1,327,MAS,AGR,150,0,carro,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,833.3143,834.2266,s,1,0.2366,1,834.2268,834.726,0.2366,,834.7262,834.7266,-0.36328125,-0.376302083,0,0,0,,0,322,322,203,1,204,FEM,DIS,150,0,toalla,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,834.7293,835.6418,s,1,0.241,1,835.642,836.141,0.241,,836.141,836.1413,-0.36328125,-0.376302083,0,0,0,,0,323,323,358,1,359,MAS,AGR,150,0,estado,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,836.1442,837.0232,s,1,0.2055,1,837.0235,837.5224,0.2055,,837.5226,837.5229,-0.36328125,-0.376302083,0,0,0,,0,324,324,357,1,358,MAS,DIS,150,0,futuro,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,837.5253,838.3551,s,1,0.1554,1,838.3552,838.8543,0.1554,,838.8578,838.8594,-0.36328125,-0.376302083,0,0,0,,0,325,325,298,1,299,MAS,AGR,150,0,novio,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,838.8611,839.6869,s,1,0.1554,1,839.6871,840.1861,0.1554,,840.1862,840.1866,-0.36328125,-0.376302083,0,0,0,,0,326,326,402,1,403,MAS,AGR,150,0,helado,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,840.189,841.0699,s,1,0.2113,1,841.07,841.5678,0.2113,,841.568,841.5683,-0.36328125,-0.376302083,0,0,0,,0,327,327,156,1,157,FEM,AGR,150,0,escena,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,841.5708,842.4337,s,1,0.1928,1,842.434,842.933,0.1928,,842.9331,842.9334,-0.36328125,-0.376302083,0,0,0,,0,328,328,307,1,308,MAS,DIS,150,0,brazo,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,842.936,843.832,s,1,0.2193,1,843.8322,844.3312,0.2193,,844.3314,844.3317,-0.36328125,-0.376302083,0,0,0,,0,329,329,305,1,306,MAS,DIS,150,0,éxito,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,844.3342,845.2138,s,1,0.2049,1,845.2141,845.713,0.2049,,845.7159,845.7178,-0.36328125,-0.376302083,0,0,0,,0,330,330,36,1,37,FEM,AGR,150,0,caza,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,845.721,846.614,s,1,0.2267,1,846.6147,847.1116,0.2267,,847.1116,847.112,-0.36328125,-0.376302083,0,0,0,,0,331,331,243,1,244,MAS,DIS,150,0,tubo,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,847.1145,847.9939,s,1,0.2082,1,847.9942,848.4932,0.2082,,848.4933,848.4936,-0.36328125,-0.376302083,0,0,0,,0,332,332,66,1,67,FEM,AGR,150,0,bota,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,848.496,849.3258,s,1,0.1516,1,849.326,849.825,0.1516,,849.8251,849.8255,-0.36328125,-0.376302083,0,0,0,,0,333,333,123,1,124,FEM,DIS,150,0,rueda,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,849.8278,850.6409,s,1,0.1395,1,850.6412,851.1402,0.1395,,851.1403,851.1406,-0.36328125,-0.376302083,0,0,0,,0,334,334,374,1,375,MAS,AGR,150,0,viento,el,6,,,,
