counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,347.4691,348.4241,s,1,0.2948,,0.2948,1,348.4241,348.9241,348.9241,348.9242,0.127083355,-0.499305619,0,0,0,,0,146,146,363,1,364,MAS,DIS,150,0,precio,la,6,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,348.9247,349.8297,s,1,0.2447,,0.2447,1,349.8297,350.3296,350.33,350.3305,0.127083355,-0.499305619,0,0,0,,0,147,147,375,1,376,MAS,DIS,150,0,código,la,6,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,350.3307,351.1872,s,1,0.2009,,0.2009,1,351.1872,351.6852,351.6853,351.6853,0.127083355,-0.499305619,0,0,0,,0,148,148,292,1,293,MAS,AGR,150,0,dolor,el,5,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,351.6858,352.6463,s,1,0.3026,,0.3026,1,352.6463,353.1463,353.1463,353.1463,0.127083355,-0.499305619,0,0,0,,0,149,149,54,1,55,FEM,AGR,150,0,seda,la,4,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,353.1467,354.124,s,1,0.3199,,0.3199,1,354.1241,354.624,354.6241,354.6241,0.127083355,-0.499305619,0,0,0,,0,150,150,319,1,320,MAS,DIS,150,0,humor,la,5,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,354.6245,355.6296,s,1,0.3455,,0.3455,1,355.6297,356.1296,356.1296,356.1297,0.127083355,-0.499305619,0,0,0,,0,151,151,102,1,103,FEM,AGR,150,0,nieve,la,5,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,356.1301,357.0018,s,1,0.2154,,0.2154,1,357.0018,357.5018,357.5022,357.5025,0.127083355,-0.499305619,0,0,0,,0,152,152,334,1,335,MAS,AGR,150,0,bolso,el,5,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,357.5028,358.4685,s,1,0.3081,,0.3081,1,358.4685,358.9685,358.9685,358.9685,0.127083355,-0.499305619,0,0,0,,0,153,153,345,1,346,MAS,DIS,150,0,hombre,la,6,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,358.969,359.9129,s,1,0.2834,,0.2834,1,359.9129,360.4129,360.4129,360.413,0.127083355,-0.499305619,0,0,0,,0,154,154,355,1,356,MAS,DIS,150,0,cuarto,la,6,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,360.4134,361.3406,s,1,0.2667,,0.2667,1,361.3408,361.8406,361.8406,361.8408,0.127083355,-0.499305619,0,0,0,,0,155,155,396,1,397,MAS,AGR,150,0,jurado,el,6,,,,
