counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,463.183,464.164,l,1,0.3,,0.3,1,464.165,464.665,464.665,464.666,0.05462963,-0.487037037,0,0,0,,0,194,194,290,1,291,MAS,AGR,150,0,error,el,5,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,464.667,465.548,l,1,0.202,,0.202,1,465.548,466.048,466.048,466.048,0.05462963,-0.487037037,0,0,0,,0,195,195,291,1,292,MAS,DIS,150,0,campo,la,5,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,466.049,467.298,l,1,0.575,,0.575,1,467.298,467.798,467.798,467.799,0.05462963,-0.487037037,0,0,0,,0,196,196,294,1,295,MAS,AGR,150,0,barco,el,5,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,467.8,468.964,l,1,0.486,,0.486,1,468.965,469.465,469.466,469.467,0.05462963,-0.487037037,0,0,0,,0,197,197,303,1,304,MAS,DIS,150,0,fondo,la,5,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,469.468,470.314,l,1,0.176,,0.176,1,470.314,470.815,470.815,470.815,0.05462963,-0.487037037,0,0,0,,0,198,198,66,1,67,FEM,AGR,150,0,bota,la,4,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,470.816,471.663,l,1,0.173,,0.173,1,471.664,472.164,472.164,472.164,0.05462963,-0.487037037,0,0,0,,0,199,199,20,1,21,FEM,AGR,150,0,luna,la,4,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,472.166,473.03,l,0,0.189,,0.189,0,473.035,473.531,473.531,473.531,0.05462963,-0.487037037,0,0,0,,0,200,200,553,1,554,MAS,DIS,150,1,castor,la,6,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,473.532,474.58,l,1,0.368,,0.368,1,474.581,475.08,475.08,475.08,0.05462963,-0.487037037,0,0,0,,0,201,201,317,1,318,MAS,DIS,150,0,hielo,la,5,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,475.081,476.197,s,1,0.434,,0.434,1,476.198,476.696,476.698,476.699,0.05462963,-0.487037037,0,0,0,,0,202,202,432,1,433,FEM,AGR,150,1,oveja,la,5,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,476.7,477.729,l,1,0.351,,0.351,1,477.73,478.23,478.23,478.23,0.05462963,-0.487037037,0,0,0,,0,203,203,300,1,301,MAS,AGR,150,0,suelo,el,5,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,478.231,479.195,l,1,0.288,,0.288,1,479.195,479.697,479.697,479.697,0.05462963,-0.487037037,0,0,0,,0,204,204,387,1,388,MAS,DIS,150,0,tamaño,la,6,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,479.698,480.779,s,1,0.403,,0.403,1,480.78,481.279,481.28,481.28,0.05462963,-0.487037037,0,0,0,,0,205,205,455,1,456,FEM,DIS,150,1,rata,el,4,,,,
