counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1190.8371,1191.9485,s,1,0.4337,1,1191.9486,1192.4482,0.4337,,1192.4483,1192.4484,-0.078125,0.0703125,0,0,0,,0,220,220,305,1,306,MAS,DIS,150,0,éxito,la,5,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1192.4505,1193.7151,s,1,0.5827,1,1193.7153,1194.2148,0.5827,,1194.2149,1194.2152,-0.078125,0.0703125,0,0,0,,0,221,221,314,1,315,MAS,AGR,150,0,norte,el,5,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1194.2181,1195.4482,s,1,0.5513,1,1195.4483,1195.9482,0.5513,,1195.9483,1195.9484,-0.078125,0.0703125,0,0,0,,0,222,222,176,1,177,FEM,AGR,150,0,madera,la,6,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1195.9507,1197.5646,s,1,0.9333,1,1197.5649,1198.0648,0.9333,,1198.065,1198.0653,-0.078125,0.0703125,0,0,0,,0,223,223,244,1,245,MAS,AGR,150,0,nene,el,4,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1198.0681,1199.3649,l,1,0.6262,1,1199.3651,1199.8643,0.6262,,1199.8644,1199.8646,-0.078125,0.0703125,0,0,0,,0,224,224,538,1,539,MAS,AGR,150,1,erizo,el,5,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1199.8671,1200.9312,s,1,0.3838,1,1200.9314,1201.4311,0.3838,,1201.434,1201.4351,-0.078125,0.0703125,0,0,0,,0,225,225,145,1,146,FEM,DIS,150,0,señora,el,6,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1201.4365,1202.5323,s,1,0.4269,1,1202.5325,1203.031,0.4269,,1203.0312,1203.0313,-0.078125,0.0703125,0,0,0,,0,226,226,169,1,170,FEM,DIS,150,0,unidad,el,6,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1203.0336,1204.3641,s,0,0.6565,0,1204.366,1204.8642,0.6565,,1204.8643,1204.8645,-0.078125,0.0703125,0,0,0,,0,227,227,507,1,508,MAS,DIS,150,1,mirlo,la,5,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1204.8675,1205.9309,l,1,0.3855,1,1205.9328,1206.4311,0.3855,,1206.4311,1206.4315,-0.078125,0.0703125,0,0,0,,0,228,228,454,1,455,FEM,AGR,150,1,gata,la,4,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1206.4339,1207.5809,s,1,0.4698,1,1207.5811,1208.081,0.4698,,1208.0811,1208.0814,-0.078125,0.0703125,0,0,0,,0,229,229,342,1,343,MAS,AGR,150,0,rumbo,el,5,,,,
