counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,instr_done_touch.clicked_name,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,757.5225,758.6511,s,1,0.4556,,0.4556,1,758.6512,759.15,,759.1501,759.1501,-0.111754964,-0.398321601,0,0,0,,0,278,278,383,1,384,MAS,AGR,150,0,teatro,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,759.1511,760.1687,s,1,0.3411,,0.3411,1,760.1688,760.6665,,760.6666,760.6667,-0.111754964,-0.398321601,0,0,0,,0,279,279,255,1,256,MAS,AGR,150,0,reto,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,760.6685,761.734,s,1,0.3832,,0.3832,1,761.7341,762.2332,,762.2356,762.237,-0.111754964,-0.398321601,0,0,0,,0,280,280,168,1,169,FEM,DIS,150,0,fuente,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,762.2383,763.0149,s,1,0.1053,,0.1053,1,763.0149,763.5149,,763.515,763.5152,-0.111754964,-0.398321601,0,0,0,,0,281,281,212,1,213,MAS,DIS,150,0,plan,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,763.5171,764.3473,s,1,0.1555,,0.1555,1,764.3474,764.8475,,764.8476,764.8478,-0.111754964,-0.398321601,0,0,0,,0,282,282,22,1,23,FEM,DIS,150,0,zona,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,764.8494,765.8478,s,1,0.3213,,0.3213,1,765.8479,766.3465,,766.3465,766.3466,-0.111754964,-0.398321601,0,0,0,,0,283,283,8,1,9,FEM,DIS,150,0,cama,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,766.3479,767.3462,s,1,0.3368,,0.3368,1,767.3463,767.8498,,767.8499,767.8501,-0.111754964,-0.398321601,0,0,0,,0,284,284,305,1,306,MAS,AGR,150,0,éxito,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,767.8519,768.628,s,1,0.1052,,0.1052,1,768.628,769.1304,,769.1305,769.1305,-0.111754964,-0.398321601,0,0,0,,0,285,285,91,1,92,FEM,AGR,150,0,pared,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,769.1317,770.1533,s,0,0.3459,,0.3459,0,770.1543,770.6439,,770.645,770.6465,-0.111754964,-0.398321601,0,0,0,,0,286,286,545,1,546,MAS,AGR,150,1,conejo,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,770.6475,771.9756,s,1,0.6559,,0.6559,1,771.9764,772.4755,,772.4756,772.4759,-0.111754964,-0.398321601,0,0,0,,0,287,287,264,1,265,MAS,DIS,150,0,kilo,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,772.4777,773.6581,s,1,0.4954,,0.4954,1,773.6582,774.1578,,774.1582,774.1586,-0.111754964,-0.398321601,0,0,0,,0,288,288,165,1,166,FEM,AGR,150,0,piedra,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,774.1606,775.4567,l,1,0.6162,,0.6162,1,775.4568,775.9555,,775.9556,775.9556,-0.111754964,-0.398321601,0,0,0,,0,289,289,440,1,441,FEM,DIS,150,1,grulla,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,775.9567,777.0385,s,1,0.4004,,0.4004,1,777.0386,777.5389,,777.539,777.5392,-0.111754964,-0.398321601,0,0,0,,0,290,290,75,1,76,FEM,AGR,150,0,calle,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,777.5407,779.0536,s,1,0.8302,,0.8302,1,779.0537,779.5537,,779.5557,779.5578,-0.111754964,-0.398321601,0,0,0,,0,291,291,324,1,325,MAS,DIS,150,0,polvo,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,779.5591,780.7567,s,1,0.5196,,0.5196,1,780.7567,781.253,,781.2531,781.2532,-0.111754964,-0.398321601,0,0,0,,0,292,292,105,1,106,FEM,AGR,150,0,arena,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,781.2554,782.3345,s,1,0.4058,,0.4058,1,782.3346,782.8359,,782.8361,782.8362,-0.111754964,-0.398321601,0,0,0,,0,293,293,103,1,104,FEM,AGR,150,0,costa,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,782.8374,784.0381,s,1,0.5276,,0.5276,1,784.0382,784.5342,,784.5343,784.5344,-0.111754964,-0.398321601,0,0,0,,0,294,294,199,1,200,FEM,AGR,150,0,fianza,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,784.5365,785.6035,s,1,0.3922,,0.3922,1,785.6035,786.1019,,786.1019,786.1021,-0.111754964,-0.398321601,0,0,0,,0,295,295,183,1,184,FEM,AGR,150,0,alarma,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,786.1032,787.2159,s,1,0.4254,,0.4254,1,787.2161,787.7159,,787.7159,787.7161,-0.111754964,-0.398321601,0,0,0,,0,296,296,412,1,413,MAS,DIS,150,0,cuadro,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,787.7176,788.7313,s,1,0.331,,0.331,1,788.7313,789.23,,789.2307,789.2315,-0.111754964,-0.398321601,0,0,0,,0,297,297,69,1,70,FEM,AGR,150,0,noche,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,789.2321,790.1973,s,0,0.2825,,0.2825,0,790.1981,790.6968,,790.6969,790.6971,-0.111754964,-0.398321601,0,0,0,,0,298,298,520,1,521,MAS,DIS,150,1,ciervo,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,790.6984,791.7956,s,1,0.4211,,0.4211,1,791.7966,792.2948,,792.295,792.2951,-0.111754964,-0.398321601,0,0,0,,0,299,299,150,1,151,FEM,DIS,150,0,tierra,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,792.2971,793.4293,s,1,0.4703,,0.4703,1,793.4294,793.927,,793.9271,793.9272,-0.111754964,-0.398321601,0,0,0,,0,300,300,369,1,370,MAS,AGR,150,0,verano,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,793.9283,795.1621,s,1,0.5533,,0.5533,1,795.1622,795.6424,,795.6425,795.6429,-0.111754964,-0.398321601,0,0,0,,0,301,301,47,1,48,FEM,AGR,150,0,fase,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,795.645,796.6426,s,1,0.3158,,0.3158,1,796.6427,797.1424,,797.1425,797.1426,-0.111754964,-0.398321601,0,0,0,,0,302,302,277,1,278,MAS,AGR,150,0,señor,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,797.1448,798.291,s,1,0.4572,,0.4572,1,798.2911,798.7915,,798.7938,798.7951,-0.111754964,-0.398321601,0,0,0,,0,303,303,368,1,369,MAS,DIS,150,0,estilo,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,798.7968,799.8742,l,1,0.4062,,0.4062,1,799.8742,800.3739,,800.374,800.3742,-0.111754964,-0.398321601,0,0,0,,0,304,304,420,1,421,FEM,DIS,150,1,rata,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,800.3757,801.4894,l,0,0.4349,,0.4349,0,801.4902,801.9894,,801.9895,801.9897,-0.111754964,-0.398321601,0,0,0,,0,305,305,61,1,62,FEM,AGR,150,0,joya,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,801.9912,803.1243,s,1,0.4735,,0.4735,1,803.1252,803.6216,,803.6218,803.622,-0.111754964,-0.398321601,0,0,0,,0,306,306,15,1,16,FEM,AGR,150,0,edad,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,803.6237,804.7041,s,1,0.4068,,0.4068,1,804.7041,805.2049,,805.2049,805.2051,-0.111754964,-0.398321601,0,0,0,,0,307,307,142,1,143,FEM,DIS,150,0,semana,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,805.2068,806.2699,s,1,0.3223,,0.3223,1,806.27,806.7694,,806.7706,806.7726,-0.111754964,-0.398321601,0,0,0,,0,308,308,34,1,35,FEM,DIS,150,0,roca,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,806.774,807.8345,s,1,0.3827,,0.3827,1,807.8347,808.3352,,808.3354,808.3355,-0.111754964,-0.398321601,0,0,0,,0,309,309,216,1,217,MAS,DIS,150,0,pelo,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,808.3371,809.4514,l,1,0.4393,,0.4393,1,809.4516,809.9523,,809.9524,809.9525,-0.111754964,-0.398321601,0,0,0,,0,310,310,501,1,502,MAS,AGR,150,1,tigre,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,809.9536,811.1998,l,1,0.5619,,0.5619,1,811.2,811.7002,,811.7003,811.7004,-0.111754964,-0.398321601,0,0,0,,0,311,311,508,1,509,MAS,DIS,150,1,pájaro,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,811.7015,812.8658,s,1,0.489,,0.489,1,812.8659,813.3653,,813.3653,813.3654,-0.111754964,-0.398321601,0,0,0,,0,312,312,208,1,209,MAS,DIS,150,0,tipo,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,813.3665,814.4141,s,1,0.3671,,0.3671,1,814.4142,814.9142,,814.9144,814.9145,-0.111754964,-0.398321601,0,0,0,,0,313,313,92,1,93,FEM,DIS,150,0,nariz,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,814.9163,816.463,s,1,0.8672,,0.8672,1,816.4632,816.9651,,816.9667,816.9678,-0.111754964,-0.398321601,0,0,0,,0,314,314,267,1,268,MAS,AGR,150,0,coco,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,816.969,818.1283,l,1,0.4849,,0.4849,1,818.1284,818.6284,,818.6285,818.6287,-0.111754964,-0.398321601,0,0,0,,0,315,315,452,1,453,FEM,DIS,150,1,foca,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,818.6307,819.768,s,1,0.4518,,0.4518,1,819.768,820.2576,,820.2577,820.2579,-0.111754964,-0.398321601,0,0,0,,0,316,316,118,1,119,FEM,DIS,150,0,caída,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,820.2593,821.195,s,1,0.2707,,0.2707,1,821.1951,821.692,,821.6921,821.6922,-0.111754964,-0.398321601,0,0,0,,0,317,317,111,1,112,FEM,AGR,150,0,deuda,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,821.6933,822.7252,s,1,0.3567,,0.3567,1,822.7253,823.2253,,823.2253,823.2254,-0.111754964,-0.398321601,0,0,0,,0,318,318,35,1,36,FEM,AGR,150,0,flor,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,823.228,824.3092,l,1,0.4054,,0.4054,1,824.3093,824.8027,,824.8045,824.8058,-0.111754964,-0.398321601,0,0,0,,0,319,319,534,1,535,MAS,DIS,150,1,pollo,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,824.8081,825.9399,l,1,0.4597,,0.4597,1,825.94,826.443,,826.4431,826.4432,-0.111754964,-0.398321601,0,0,0,,0,320,320,499,1,500,MAS,AGR,150,1,pollo,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,826.4446,827.4593,s,1,0.3376,,0.3376,1,827.4594,827.9563,,827.9564,827.9568,-0.111754964,-0.398321601,0,0,0,,0,321,321,310,1,311,MAS,DIS,150,0,vuelo,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,827.9581,829.0386,s,1,0.4064,,0.4064,1,829.0387,829.5378,,829.5379,829.5381,-0.111754964,-0.398321601,0,0,0,,0,322,322,83,1,84,FEM,AGR,150,0,broma,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,829.5398,830.5543,s,1,0.3336,,0.3336,1,830.5545,831.0529,,831.0529,831.0531,-0.111754964,-0.398321601,0,0,0,,0,323,323,46,1,47,FEM,DIS,150,0,fuga,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,831.0542,832.0694,s,1,0.3326,,0.3326,1,832.0695,832.5694,,832.5694,832.5695,-0.111754964,-0.398321601,0,0,0,,0,324,324,25,1,26,FEM,AGR,150,0,dama,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,832.5708,833.4687,s,1,0.2091,,0.2091,1,833.4688,833.9678,,833.9692,833.9706,-0.111754964,-0.398321601,0,0,0,,0,325,325,399,1,400,MAS,AGR,150,0,diario,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,833.9715,835.0249,s,1,0.3815,,0.3815,1,835.0249,835.5295,,835.5296,835.5298,-0.111754964,-0.398321601,0,0,0,,0,326,326,374,1,375,MAS,DIS,150,0,viento,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,835.531,836.5399,s,1,0.3281,,0.3281,1,836.5401,837.0325,,837.0326,837.0328,-0.111754964,-0.398321601,0,0,0,,0,327,327,405,1,406,MAS,AGR,150,0,pánico,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,837.0338,838.0488,s,1,0.328,,0.328,1,838.0488,838.5499,,838.55,838.5501,-0.111754964,-0.398321601,0,0,0,,0,328,328,170,1,171,FEM,DIS,150,0,teoría,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,838.5513,839.965,l,1,0.7361,,0.7361,1,839.9651,840.4638,,840.4639,840.4641,-0.111754964,-0.398321601,0,0,0,,0,329,329,445,1,446,FEM,AGR,150,1,urraca,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,840.4658,841.5464,s,1,0.3998,,0.3998,1,841.5465,842.0463,,842.0485,842.0506,-0.111754964,-0.398321601,0,0,0,,0,330,330,21,1,22,FEM,AGR,150,0,nena,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,842.052,843.0779,s,1,0.3586,,0.3586,1,843.078,843.5805,,843.5805,843.5807,-0.111754964,-0.398321601,0,0,0,,0,331,331,348,1,349,MAS,DIS,150,0,camino,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,843.5819,844.4604,s,1,0.1932,,0.1932,1,844.4606,844.9607,,844.9608,844.961,-0.111754964,-0.398321601,0,0,0,,0,332,332,356,1,357,MAS,DIS,150,0,asunto,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,844.9638,845.9425,s,1,0.3047,,0.3047,1,845.9426,846.4457,,846.4458,846.4459,-0.111754964,-0.398321601,0,0,0,,0,333,333,224,1,225,MAS,DIS,150,0,dios,la,4,,,,,
