counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,592.8525,593.8194,l,0,0.295,0,593.8201,594.3195,0.295,,594.3195,594.3195,-0.784166667,-0.499166667,0,0,0,,0,94,94,500,1,501,MAS,AGR,150,1,piojo,el,5,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,594.3201,595.4036,l,1,0.4193,1,595.404,595.9041,0.4193,,595.9041,595.9041,-0.784166667,-0.499166667,0,0,0,,0,95,95,136,1,137,FEM,AGR,150,0,feria,la,5,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,595.9053,597.0217,l,1,0.4497,1,597.0217,597.5223,0.4497,,597.5224,597.5224,-0.784166667,-0.499166667,0,0,0,,0,96,96,299,1,300,MAS,DIS,150,0,papel,la,5,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,597.5232,598.7898,s,0,0.5845,0,598.7903,599.2903,0.5845,,599.2908,599.2913,-0.784166667,-0.499166667,0,0,0,,0,97,97,244,1,245,MAS,AGR,150,0,nene,el,4,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,599.2917,600.4581,l,1,0.489,1,600.4591,600.9588,0.489,,600.9588,600.9589,-0.784166667,-0.499166667,0,0,0,,0,98,98,333,1,334,MAS,DIS,150,0,actor,la,5,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,600.9598,602.0423,l,1,0.4198,1,602.0424,602.5427,0.4198,,602.5428,602.5428,-0.784166667,-0.499166667,0,0,0,,0,99,99,57,1,58,FEM,DIS,150,0,loca,el,4,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,602.5439,603.711,l,1,0.5011,1,603.7112,604.2111,0.5011,,604.2111,604.2112,-0.784166667,-0.499166667,0,0,0,,0,100,100,192,1,193,FEM,AGR,150,0,cabina,la,6,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,604.2117,605.3117,s,1,0.4341,1,605.3117,605.8123,0.4341,,605.8123,605.8124,-0.784166667,-0.499166667,0,0,0,,0,101,101,461,1,462,FEM,DIS,150,1,cebra,el,5,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,605.8129,606.9138,s,1,0.435,1,606.9139,607.4137,0.435,,607.4144,607.4152,-0.784166667,-0.499166667,0,0,0,,0,102,102,531,1,532,MAS,DIS,150,1,atún,la,4,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,607.4155,608.6652,l,1,0.5682,1,608.6653,609.1656,0.5682,,609.1657,609.1657,-0.784166667,-0.499166667,0,0,0,,0,103,103,376,1,377,MAS,AGR,150,0,riesgo,el,6,,,,
