counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,970.3963,971.3626,s,0,0.2849,0,971.363,971.8626,0.2849,,971.8626,971.8626,0.887962963,-0.499074074,0,0,0,,0,413,413,466,1,467,FEM,AGR,150,1,morsa,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,971.863,973.096,s,0,0.5543,0,973.096,973.5959,0.5543,,973.5965,973.5969,0.887962963,-0.499074074,0,0,0,,0,414,414,425,1,426,FEM,DIS,150,1,pulga,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,973.5971,974.8125,s,1,0.5165,1,974.8129,975.3126,0.5165,,975.3126,975.3126,0.887962963,-0.499074074,0,0,0,,0,415,415,295,1,296,MAS,DIS,150,0,avión,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,975.3131,976.8126,s,1,0.821,1,976.8126,977.3126,0.821,,977.3126,977.3126,0.887962963,-0.499074074,0,0,0,,0,416,416,67,1,68,FEM,DIS,150,0,lana,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,977.3131,978.3793,s,1,0.3858,1,978.3793,978.8792,0.3858,,978.8792,978.8792,0.887962963,-0.499074074,0,0,0,,0,417,417,158,1,159,FEM,AGR,150,0,salida,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,978.8797,979.9793,l,1,0.4236,1,979.9794,980.4793,0.4236,,980.4793,980.4794,0.887962963,-0.499074074,0,0,0,,0,418,418,506,1,507,MAS,AGR,150,1,gecko,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,980.4798,981.496,s,1,0.3438,1,981.496,981.9959,0.3438,,981.9964,981.9967,0.887962963,-0.499074074,0,0,0,,0,419,419,159,1,160,FEM,DIS,150,0,trampa,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,981.9969,983.1458,l,1,0.4802,1,983.1459,983.646,0.4802,,983.646,983.6461,0.887962963,-0.499074074,0,0,0,,0,420,420,431,1,432,FEM,DIS,150,1,morsa,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,983.6466,984.7293,s,1,0.4007,1,984.7294,985.2294,0.4007,,985.2294,985.2294,0.887962963,-0.499074074,0,0,0,,0,421,421,134,1,135,FEM,AGR,150,0,tabla,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,985.2299,986.296,s,1,0.3923,1,986.2961,986.7959,0.3923,,986.7959,986.7959,0.887962963,-0.499074074,0,0,0,,0,422,422,253,1,254,MAS,DIS,150,0,cubo,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,986.7964,987.7794,s,1,0.3067,1,987.7794,988.2793,0.3067,,988.2793,988.2794,0.887962963,-0.499074074,0,0,0,,0,423,423,15,1,16,FEM,DIS,150,0,edad,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,988.2798,989.2794,s,1,0.3177,1,989.2795,989.7793,0.3177,,989.7794,989.7794,0.887962963,-0.499074074,0,0,0,,0,424,424,377,1,378,MAS,DIS,150,0,seguro,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,989.7798,990.8128,s,1,0.3563,1,990.8128,991.3128,0.3563,,991.3132,991.3135,0.887962963,-0.499074074,0,0,0,,0,425,425,143,1,144,FEM,DIS,150,0,esposa,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,991.3139,992.2293,s,1,0.2335,1,992.2294,992.7294,0.2335,,992.7295,992.7295,0.887962963,-0.499074074,0,0,0,,0,426,426,113,1,114,FEM,DIS,150,0,salsa,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,992.73,993.6128,s,1,0.2118,1,993.6129,994.1127,0.2118,,994.1127,994.1128,0.887962963,-0.499074074,0,0,0,,0,427,427,314,1,315,MAS,AGR,150,0,norte,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,994.1131,995.0294,s,0,0.247,0,995.0298,995.5294,0.247,,995.5294,995.5294,0.887962963,-0.499074074,0,0,0,,0,428,428,542,1,543,MAS,AGR,150,1,mirlo,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,995.5299,996.5461,s,0,0.3404,0,996.5462,997.0462,0.3404,,997.0462,997.0462,0.887962963,-0.499074074,0,0,0,,0,429,429,478,1,479,FEM,AGR,150,1,nutria,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,997.0467,998.0128,s,1,0.2886,1,998.0131,998.5126,0.2886,,998.5131,998.5135,0.887962963,-0.499074074,0,0,0,,0,430,430,74,1,75,FEM,AGR,150,0,clase,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,998.5137,999.4796,s,1,0.2958,1,999.4796,999.9794,0.2958,,999.9794,999.9794,0.887962963,-0.499074074,0,0,0,,0,431,431,110,1,111,FEM,AGR,150,0,torre,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,999.9799,1000.8962,s,1,0.2434,1,1000.8962,1001.3961,0.2434,,1001.3961,1001.3962,0.887962963,-0.499074074,0,0,0,,0,432,432,407,1,408,MAS,DIS,150,0,veneno,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1001.3965,1002.3794,s,1,0.3006,1,1002.3795,1002.8795,0.3006,,1002.8795,1002.8795,0.887962963,-0.499074074,0,0,0,,0,433,433,11,1,12,FEM,DIS,150,0,boca,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1002.88,1003.8129,s,0,0.2592,0,1003.8131,1004.3128,0.2592,,1004.3128,1004.3129,0.887962963,-0.499074074,0,0,0,,0,434,434,494,1,495,MAS,AGR,150,1,topo,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1004.3133,1005.3129,s,1,0.3277,1,1005.3132,1005.8127,0.3277,,1005.8128,1005.8128,0.887962963,-0.499074074,0,0,0,,0,435,435,30,1,31,FEM,AGR,150,0,ruta,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1005.8133,1006.8962,l,1,0.4019,1,1006.8962,1007.3962,0.4019,,1007.3966,1007.3969,0.887962963,-0.499074074,0,0,0,,0,436,436,521,1,522,MAS,DIS,150,1,ganso,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1007.3972,1008.3629,s,0,0.2924,0,1008.3632,1008.8628,0.2924,,1008.8628,1008.8629,0.887962963,-0.499074074,0,0,0,,0,437,437,452,1,453,FEM,AGR,150,1,foca,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1008.8633,1009.913,s,1,0.3681,1,1009.9133,1010.4128,0.3681,,1010.4128,1010.4129,0.887962963,-0.499074074,0,0,0,,0,438,438,222,1,223,MAS,AGR,150,0,taxi,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1010.4133,1011.3962,s,1,0.3068,1,1011.3963,1011.8963,0.3068,,1011.8963,1011.8963,0.887962963,-0.499074074,0,0,0,,0,439,439,242,1,243,MAS,AGR,150,0,oído,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1011.8967,1012.8962,s,1,0.3235,1,1012.8962,1013.3963,0.3235,,1013.3963,1013.3963,0.887962963,-0.499074074,0,0,0,,0,440,440,246,1,247,MAS,AGR,150,0,maíz,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1013.3967,1014.4796,l,1,0.4085,1,1014.4796,1014.9795,0.4085,,1014.9796,1014.9796,0.887962963,-0.499074074,0,0,0,,0,441,441,471,1,472,FEM,DIS,150,1,mosca,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1014.98,1016.0295,l,1,0.3752,1,1016.0295,1016.5296,0.3752,,1016.5301,1016.5305,0.887962963,-0.499074074,0,0,0,,0,442,442,505,1,506,MAS,DIS,150,1,pulpo,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1016.5309,1017.5296,s,1,0.317,1,1017.5297,1018.0295,0.317,,1018.0295,1018.0297,0.887962963,-0.499074074,0,0,0,,0,443,443,12,1,13,FEM,AGR,150,0,nave,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1018.0301,1019.0463,s,1,0.3453,1,1019.0463,1019.5462,0.3453,,1019.5463,1019.5463,0.887962963,-0.499074074,0,0,0,,0,444,444,131,1,132,FEM,DIS,150,0,selva,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1019.5467,1020.4796,s,1,0.2563,1,1020.4797,1020.9796,0.2563,,1020.9796,1020.9797,0.887962963,-0.499074074,0,0,0,,0,445,445,363,1,364,MAS,DIS,150,0,precio,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1020.98,1021.9463,s,1,0.2882,1,1021.9463,1022.4464,0.2882,,1022.4464,1022.4464,0.887962963,-0.499074074,0,0,0,,0,446,446,387,1,388,MAS,DIS,150,0,tamaño,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1022.4468,1023.3629,s,0,0.2368,0,1023.3632,1023.8629,0.2368,,1023.8634,1023.8636,0.887962963,-0.499074074,0,0,0,,0,447,447,539,1,540,MAS,DIS,150,1,cisne,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1023.864,1024.863,s,1,0.3248,1,1024.8633,1025.3628,0.3248,,1025.3629,1025.3629,0.887962963,-0.499074074,0,0,0,,0,448,448,190,1,191,FEM,AGR,150,0,piedad,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1025.3634,1026.2296,s,1,0.1926,1,1026.2296,1026.7296,0.1926,,1026.7296,1026.7296,0.887962963,-0.499074074,0,0,0,,0,449,449,114,1,115,FEM,AGR,150,0,frase,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1026.73,1028.0131,l,1,0.6056,1,1028.0131,1028.513,0.6056,,1028.513,1028.5131,0.887962963,-0.499074074,0,0,0,,0,450,450,496,1,497,MAS,AGR,150,1,atún,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1028.5135,1029.513,s,1,0.3236,1,1029.5131,1030.013,0.3236,,1030.0131,1030.0131,0.887962963,-0.499074074,0,0,0,,0,451,451,287,1,288,MAS,DIS,150,0,fuego,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1030.0134,1031.0964,s,1,0.4097,1,1031.0964,1031.5963,0.4097,,1031.5963,1031.5963,0.887962963,-0.499074074,0,0,0,,0,452,452,92,1,93,FEM,AGR,150,0,nariz,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1031.5967,1032.6131,s,1,0.3383,1,1032.6132,1033.113,0.3383,,1033.1135,1033.1138,0.887962963,-0.499074074,0,0,0,,0,453,453,25,1,26,FEM,DIS,150,0,dama,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1033.114,1034.0798,s,0,0.2856,0,1034.0802,1034.5798,0.2856,,1034.5798,1034.5798,0.887962963,-0.499074074,0,0,0,,0,454,454,432,1,433,FEM,AGR,150,1,oveja,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1034.5802,1035.5798,s,1,0.3239,1,1035.5801,1036.0797,0.3239,,1036.0798,1036.0798,0.887962963,-0.499074074,0,0,0,,0,455,455,226,1,227,MAS,AGR,150,0,hijo,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1036.0802,1037.163,l,1,0.4009,1,1037.163,1037.6631,0.4009,,1037.6631,1037.6631,0.887962963,-0.499074074,0,0,0,,0,456,456,510,1,511,MAS,AGR,150,1,conejo,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1037.6636,1038.7964,s,1,0.4615,1,1038.7964,1039.2964,0.4615,,1039.2964,1039.2965,0.887962963,-0.499074074,0,0,0,,0,457,457,203,1,204,FEM,DIS,150,0,toalla,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1039.2969,1040.4131,s,1,0.4443,1,1040.4132,1040.9132,0.4443,,1040.9137,1040.914,0.887962963,-0.499074074,0,0,0,,0,458,458,161,1,162,FEM,DIS,150,0,pierna,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1040.9143,1041.9298,s,1,0.3367,1,1041.9299,1042.4298,0.3367,,1042.4298,1042.4299,0.887962963,-0.499074074,0,0,0,,0,459,459,10,1,11,FEM,AGR,150,0,ropa,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1042.4303,1043.4298,s,0,0.3187,0,1043.4301,1043.9298,0.3187,,1043.9298,1043.9298,0.887962963,-0.499074074,0,0,0,,0,460,460,459,1,460,FEM,DIS,150,1,orca,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1043.9304,1044.9798,s,1,0.3783,1,1044.9802,1045.4798,0.3783,,1045.4798,1045.4798,0.887962963,-0.499074074,0,0,0,,0,461,461,152,1,153,FEM,AGR,150,0,tienda,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1045.4803,1046.5632,l,0,0.4048,0,1046.5635,1047.0632,0.4048,,1047.0632,1047.0633,0.887962963,-0.499074074,0,0,0,,0,462,462,217,1,218,MAS,DIS,150,0,rato,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1047.0636,1048.2299,s,1,0.4834,1,1048.2301,1048.7298,0.4834,,1048.7298,1048.7298,0.887962963,-0.499074074,0,0,0,,0,463,463,178,1,179,FEM,AGR,150,0,muñeca,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1048.7302,1049.8465,s,1,0.4379,1,1049.8465,1050.3465,0.4379,,1050.3469,1050.3472,0.887962963,-0.499074074,0,0,0,,0,464,464,119,1,120,FEM,DIS,150,0,tribu,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1050.3475,1051.4464,s,1,0.43,1,1051.4465,1051.9465,0.43,,1051.9465,1051.9466,0.887962963,-0.499074074,0,0,0,,0,465,465,333,1,334,MAS,DIS,150,0,actor,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1051.947,1052.8799,s,0,0.2599,0,1052.8801,1053.3798,0.2599,,1053.3798,1053.3799,0.887962963,-0.499074074,0,0,0,,0,466,466,451,1,452,FEM,DIS,150,1,sepia,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1053.3805,1054.5132,l,1,0.4528,1,1054.5136,1055.0132,0.4528,,1055.0132,1055.0132,0.887962963,-0.499074074,0,0,0,,0,467,467,438,1,439,FEM,AGR,150,1,liebre,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1055.0137,1056.1133,l,1,0.4169,1,1056.1133,1056.6132,0.4169,,1056.6132,1056.6132,0.887962963,-0.499074074,0,0,0,,0,468,468,422,1,423,FEM,AGR,150,1,mula,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,1056.6137,1057.8132,s,1,0.5277,1,1057.8132,1058.3133,0.5277,,1058.3139,1058.3143,0.887962963,-0.499074074,0,0,0,,0,469,469,402,1,403,MAS,AGR,150,0,helado,el,6,,,,,
