counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,End.started,End.stopped
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,289.0239,290.0784,s,1,0.3966,1,290.0785,290.5785,0.3966,,290.5786,290.5787,0.065740741,-0.400925926,0,0,0,,0,132,132,411,1,412,MAS,AGR,150,0,tanque,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,290.5795,291.7035,l,1,0.4655,1,291.7036,292.2036,0.4655,,292.2036,292.2037,0.065740741,-0.400925926,0,0,0,,0,133,133,510,1,511,MAS,DIS,150,1,conejo,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,292.2045,293.384,s,1,0.5217,1,293.384,293.8839,0.5217,,293.8839,293.8839,0.065740741,-0.400925926,0,0,0,,0,134,134,214,1,215,MAS,DIS,150,0,modo,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,293.8848,294.9881,s,1,0.4482,1,294.9882,295.4881,0.4482,,295.4881,295.4882,0.065740741,-0.400925926,0,0,0,,0,135,135,345,1,346,MAS,AGR,150,0,hombre,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,295.4889,296.4742,s,1,0.3311,1,296.4743,296.9743,0.3311,,296.9751,296.9755,0.065740741,-0.400925926,0,0,0,,0,136,136,190,1,191,FEM,DIS,150,0,piedad,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,296.9759,298.0227,l,1,0.3938,1,298.0228,298.5226,0.3938,,298.5227,298.5228,0.065740741,-0.400925926,0,0,0,,0,137,137,554,1,555,MAS,DIS,150,1,gallo,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,298.5233,299.7171,s,1,0.5352,1,299.7172,300.217,0.5352,,300.217,300.2172,0.065740741,-0.400925926,0,0,0,,0,138,138,270,1,271,MAS,DIS,150,0,faro,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,300.2178,301.1963,s,1,0.322,1,301.1964,301.6964,0.322,,301.6965,301.6965,0.065740741,-0.400925926,0,0,0,,0,139,139,161,1,162,FEM,AGR,150,0,pierna,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,301.6973,302.8212,l,1,0.4689,1,302.8213,303.3212,0.4689,,303.3213,303.3213,0.065740741,-0.400925926,0,0,0,,0,140,140,417,1,418,FEM,AGR,150,1,foca,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,303.322,304.3559,s,1,0.378,1,304.356,304.8558,0.378,,304.8565,304.8569,0.065740741,-0.400925926,0,0,0,,0,141,141,243,1,244,MAS,AGR,150,0,tubo,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,304.8573,305.8003,s,1,0.2898,1,305.8004,306.3004,0.2898,,306.3004,306.3004,0.065740741,-0.400925926,0,0,0,,0,142,142,341,1,342,MAS,AGR,150,0,botón,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,306.3011,307.3559,l,1,0.4005,1,307.3559,307.8559,0.4005,,307.8559,307.856,0.065740741,-0.400925926,0,0,0,,0,143,143,458,1,459,FEM,DIS,150,1,loba,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,307.8568,308.8628,l,1,0.3487,1,308.8629,309.3627,0.3487,,309.3628,309.3629,0.065740741,-0.400925926,0,0,0,,0,144,144,466,1,467,FEM,DIS,150,1,morsa,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,309.3636,310.3628,s,1,0.3428,1,310.3628,310.8628,0.3428,,310.8628,310.8629,0.065740741,-0.400925926,0,0,0,,0,145,145,386,1,387,MAS,DIS,150,0,empleo,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,310.8636,311.828,s,1,0.3061,1,311.8281,312.328,0.3061,,312.328,312.3281,0.065740741,-0.400925926,0,0,0,,0,146,146,238,1,239,MAS,DIS,150,0,pozo,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,312.3288,313.2586,s,1,0.2755,1,313.2587,313.7585,0.2755,,313.7591,313.7595,0.065740741,-0.400925926,0,0,0,,0,147,147,413,1,414,MAS,AGR,150,0,templo,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,313.76,314.682,s,1,0.2653,1,314.6821,315.1822,0.2653,,315.1822,315.1823,0.065740741,-0.400925926,0,0,0,,0,148,148,354,1,355,MAS,DIS,150,0,marido,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,315.1831,316.0431,s,0,0.2014,0,316.0437,316.5432,0.2014,,316.5432,316.5433,0.065740741,-0.400925926,0,0,0,,0,149,149,486,1,487,MAS,DIS,150,1,ganso,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,316.5439,317.439,s,1,0.2398,1,317.4396,317.9389,0.2398,,317.939,317.939,0.065740741,-0.400925926,0,0,0,,0,150,150,89,1,90,FEM,AGR,150,0,bolsa,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,317.9399,318.925,l,1,0.3269,1,318.925,319.4251,0.3269,,319.4251,319.4252,0.065740741,-0.400925926,0,0,0,,0,151,151,418,1,419,FEM,DIS,150,1,rana,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,319.4259,320.4945,s,1,0.4102,1,320.4945,320.9946,0.4102,,320.9954,320.9958,0.065740741,-0.400925926,0,0,0,,0,152,152,62,1,63,FEM,DIS,150,0,rama,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,320.9962,322.1334,s,1,0.4837,1,322.1334,322.6333,0.4837,,322.6334,322.6334,0.065740741,-0.400925926,0,0,0,,0,153,153,224,1,225,MAS,DIS,150,0,dios,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,322.6342,323.5153,s,0,0.2248,0,323.5158,324.0153,0.2248,,324.0155,324.0155,0.065740741,-0.400925926,0,0,0,,0,154,154,477,1,478,FEM,AGR,150,1,perdiz,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,324.0163,325.0429,s,1,0.3685,1,325.0437,325.543,0.3685,,325.543,325.543,0.065740741,-0.400925926,0,0,0,,0,155,155,21,1,22,FEM,AGR,150,0,nena,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,325.5439,326.6124,s,1,0.4109,1,326.6125,327.1123,0.4109,,327.1124,327.1124,0.065740741,-0.400925926,0,0,0,,0,156,156,313,1,314,MAS,AGR,150,0,golpe,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,327.1131,328.1054,s,1,0.339,1,328.1055,328.6054,0.339,,328.6054,328.6055,0.065740741,-0.400925926,0,0,0,,0,157,157,100,1,101,FEM,DIS,150,0,magia,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,328.6062,329.5916,s,1,0.3292,1,329.5917,330.0916,0.3292,,330.0922,330.0926,0.065740741,-0.400925926,0,0,0,,0,158,158,325,1,326,MAS,AGR,150,0,video,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,330.0929,331.2165,s,1,0.4657,1,331.2165,331.7165,0.4657,,331.7165,331.7166,0.065740741,-0.400925926,0,0,0,,0,159,159,29,1,30,FEM,AGR,150,0,moda,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,331.7172,332.6748,s,1,0.3002,1,332.6749,333.1785,0.3002,,333.1786,333.1786,0.065740741,-0.400925926,0,0,0,,0,160,160,406,1,407,MAS,DIS,150,0,título,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,333.1794,334.2581,l,1,0.4207,1,334.2582,334.7581,0.4207,,334.7581,334.7582,0.065740741,-0.400925926,0,0,0,,0,161,161,429,1,430,FEM,AGR,150,1,cabra,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,334.7588,335.8344,s,1,0.4169,1,335.8345,336.3345,0.4169,,336.3345,336.3346,0.065740741,-0.400925926,0,0,0,,0,162,162,16,1,17,FEM,DIS,150,0,caja,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,336.3352,337.2858,s,1,0.2941,1,337.2859,337.7858,0.2941,,337.7858,337.7859,0.065740741,-0.400925926,0,0,0,,0,163,163,61,1,62,FEM,AGR,150,0,joya,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,337.7867,338.6677,s,1,0.2246,1,338.6678,339.1676,0.2246,,339.1683,339.1687,0.065740741,-0.400925926,0,0,0,,0,164,164,334,1,335,MAS,DIS,150,0,bolso,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,339.1691,340.3135,s,1,0.4874,1,340.3135,340.8134,0.4874,,340.8135,340.8136,0.065740741,-0.400925926,0,0,0,,0,165,165,48,1,49,FEM,DIS,150,0,fama,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,340.8143,341.8483,s,1,0.3754,1,341.8484,342.3482,0.3754,,342.3483,342.3483,0.065740741,-0.400925926,0,0,0,,0,166,166,367,1,368,MAS,AGR,150,0,anillo,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,342.3491,343.4384,l,1,0.4312,1,343.4386,343.9384,0.4312,,343.9385,343.9386,0.065740741,-0.400925926,0,0,0,,0,167,167,495,1,496,MAS,AGR,150,1,loro,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,343.9393,344.9037,l,1,0.3091,1,344.9038,345.4038,0.3091,,345.4038,345.4039,0.065740741,-0.400925926,0,0,0,,0,168,168,505,1,506,MAS,AGR,150,1,pulpo,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,345.4047,346.4454,l,1,0.3812,1,346.4454,346.9454,0.3812,,346.9462,346.9466,0.065740741,-0.400925926,0,0,0,,0,169,169,538,1,539,MAS,DIS,150,1,erizo,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,346.947,348.0079,s,1,0.4051,1,348.008,348.5078,0.4051,,348.5078,348.5079,0.065740741,-0.400925926,0,0,0,,0,170,170,36,1,37,FEM,DIS,150,0,caza,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,348.5086,349.5356,s,1,0.371,1,349.5357,350.0355,0.371,,350.0356,350.0357,0.065740741,-0.400925926,0,0,0,,0,171,171,300,1,301,MAS,DIS,150,0,suelo,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,350.0364,351.098,s,1,0.4053,1,351.0981,351.5979,0.4053,,351.598,351.598,0.065740741,-0.400925926,0,0,0,,0,172,172,340,1,341,MAS,DIS,150,0,cable,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,351.5987,352.473,s,1,0.2194,1,352.4732,352.9731,0.2194,,352.9732,352.9733,0.065740741,-0.400925926,0,0,0,,0,173,173,14,1,15,FEM,DIS,150,0,mesa,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,352.9741,353.8966,s,1,0.269,1,353.8966,354.3967,0.269,,354.3967,354.3968,0.065740741,-0.400925926,0,0,0,,0,174,174,260,1,261,MAS,DIS,150,0,clan,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,354.3974,355.2924,s,1,0.2369,1,355.2924,355.7923,0.2369,,355.7931,355.7934,0.065740741,-0.400925926,0,0,0,,0,175,175,91,1,92,FEM,AGR,150,0,pared,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,355.7938,356.709,s,1,0.2569,1,356.7092,357.2091,0.2569,,357.2092,357.2092,0.065740741,-0.400925926,0,0,0,,0,176,176,263,1,264,MAS,AGR,150,0,yate,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,357.21,358.1673,l,1,0.2988,1,358.1674,358.6673,0.2988,,358.6674,358.6675,0.065740741,-0.400925926,0,0,0,,0,177,177,450,1,451,FEM,DIS,150,1,burra,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,358.6682,359.5912,s,1,0.2692,1,359.5913,360.0909,0.2692,,360.0909,360.0909,0.065740741,-0.400925926,0,0,0,,0,178,178,204,1,205,FEM,DIS,150,0,patada,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,360.0916,360.9938,s,0,0.2433,0,360.9945,361.4936,0.2433,,361.4936,361.4937,0.065740741,-0.400925926,0,0,0,,0,179,179,481,1,482,FEM,AGR,150,1,avispa,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,361.4945,362.4242,s,1,0.2702,1,362.4247,362.9241,0.2702,,362.9249,362.9252,0.065740741,-0.400925926,0,0,0,,0,180,180,324,1,325,MAS,DIS,150,0,polvo,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,362.9256,363.8685,s,1,0.2844,1,363.8687,364.3686,0.2844,,364.3687,364.3687,0.065740741,-0.400925926,0,0,0,,0,181,181,348,1,349,MAS,DIS,150,0,camino,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,364.3694,365.2645,s,1,0.2368,1,365.2645,365.7644,0.2368,,365.7645,365.7645,0.065740741,-0.400925926,0,0,0,,0,182,182,116,1,117,FEM,DIS,150,0,crema,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,365.7652,366.6533,s,1,0.2339,1,366.6533,367.1534,0.2339,,367.1534,367.1535,0.065740741,-0.400925926,0,0,0,,0,183,183,149,1,150,FEM,AGR,150,0,comida,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,367.1542,368.0144,s,0,0.2026,0,368.015,368.5143,0.2026,,368.5144,368.5145,0.065740741,-0.400925926,0,0,0,,0,184,184,502,1,503,MAS,DIS,150,1,lince,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,368.5151,369.3755,s,0,0.2051,0,369.3755,369.8754,0.2051,,369.8755,373.3065,0.065740741,-0.400925926,1,0,0,,0,185,185,537,1,538,MAS,AGR,150,1,lince,el,5,break_done_button,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,373.3071,374.8127,l,0,0.8473,0,374.8129,375.3128,0.8473,,375.3136,375.3141,0.065740741,-0.400925926,0,0,0,,0,186,186,102,1,103,FEM,DIS,150,0,nieve,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,375.3144,376.4864,l,0,0.5143,0,376.4864,376.9864,0.5143,,376.9865,376.9866,0.065740741,-0.400925926,0,0,0,,0,187,187,326,1,327,MAS,DIS,150,0,carro,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,376.9874,378.1461,l,1,0.5,1,378.1467,378.646,0.5,,378.6461,378.6462,0.065740741,-0.400925926,0,0,0,,0,188,188,476,1,477,FEM,DIS,150,1,gacela,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,378.6469,379.9378,s,0,0.636,0,379.9384,380.4378,0.636,,380.4378,380.4378,0.065740741,-0.400925926,0,0,0,,0,189,189,431,1,432,FEM,AGR,150,1,morsa,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,380.4386,381.3685,s,1,0.2754,1,381.369,381.8683,0.2754,,381.8683,381.8685,0.065740741,-0.400925926,0,0,0,,0,190,190,194,1,195,FEM,DIS,150,0,novela,el,6,,,
