counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/age_years,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,844.8608,846.0415,s,0,0.5088,0,846.043,846.5391,0.5088,,846.5392,846.5394,0.085269097,-0.374978299,0,0,0,,0,278,278,477,1,478,FEM,DIS,150,1,perdiz,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,846.5418,848.3893,s,1,1.1869,1,848.3905,848.8921,1.1869,,848.8921,848.8924,0.052894965,-0.410043403,0,0,0,,0,279,279,355,1,356,MAS,DIS,150,0,cuarto,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,848.8943,849.958,s,0,0.3847,0,849.9595,850.456,0.3847,,850.4575,850.4622,0.052894965,-0.410043403,0,0,0,,0,280,280,541,1,542,MAS,DIS,150,1,gecko,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,850.4634,851.625,s,1,0.4863,1,851.627,852.1255,0.4863,,852.1255,852.1257,0.052894965,-0.410043403,0,0,0,,0,281,281,154,1,155,FEM,AGR,150,0,basura,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,852.1277,853.2909,s,1,0.4861,1,853.2911,853.7896,0.4861,,853.7897,853.79,0.052894965,-0.410043403,0,0,0,,0,282,282,349,1,350,MAS,DIS,150,0,equipo,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,853.7922,854.9076,l,1,0.4394,1,854.9077,855.409,0.4394,,855.4092,855.4095,0.052894965,-0.410043403,0,0,0,,0,283,283,532,1,533,MAS,AGR,150,1,perro,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,855.4114,856.4751,s,1,0.385,1,856.4757,856.9756,0.385,,856.9758,856.976,0.052894965,-0.410043403,0,0,0,,0,284,284,2,1,3,FEM,AGR,150,0,cosa,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,856.978,858.094,s,1,0.4389,1,858.0941,858.5926,0.4389,,858.5927,858.593,0.052894965,-0.410043403,0,0,0,,0,285,285,368,1,369,MAS,AGR,150,0,estilo,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,858.5949,859.8247,s,1,0.5502,1,859.8249,860.3244,0.5502,,860.3263,860.3306,0.052894965,-0.410043403,0,0,0,,0,286,286,236,1,237,MAS,AGR,150,0,muro,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,860.332,861.3067,s,0,0.3036,0,861.3086,861.8067,0.3036,,861.8069,861.8071,0.052894965,-0.410043403,0,0,0,,0,287,287,512,1,513,MAS,AGR,150,1,narval,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,861.8094,863.0736,l,0,0.6043,0,863.0738,863.575,0.6043,,863.5751,863.5754,0.052894965,-0.410043403,0,0,0,,0,288,288,39,1,40,FEM,DIS,150,0,gira,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,863.5774,864.9751,l,1,0.7173,1,864.9768,865.4763,0.7173,,865.4765,865.4767,0.052894965,-0.410043403,0,0,0,,0,289,289,508,1,509,MAS,AGR,150,1,pájaro,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,865.4788,866.6754,l,1,0.5172,1,866.6756,867.1763,0.5172,,867.1764,867.1767,0.052894965,-0.410043403,0,0,0,,0,290,290,428,1,429,FEM,AGR,150,1,cobra,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,867.1786,868.343,s,1,0.4856,1,868.3432,868.8434,0.4856,,868.8452,868.8497,0.052894965,-0.410043403,0,0,0,,0,291,291,41,1,42,FEM,DIS,150,0,risa,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,868.8511,870.0075,s,1,0.4868,1,870.0076,870.5075,0.4868,,870.5075,870.5078,0.052894965,-0.410043403,0,0,0,,0,292,292,202,1,203,FEM,AGR,150,0,niebla,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,870.5097,871.5762,s,1,0.3897,1,871.5763,872.0742,0.3897,,872.0743,872.0744,0.052894965,-0.410043403,0,0,0,,0,293,293,36,1,37,FEM,AGR,150,0,caza,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,872.0762,873.1768,s,1,0.4353,1,873.177,873.6745,0.4353,,873.6746,873.6749,0.052894965,-0.410043403,0,0,0,,0,294,294,400,1,401,MAS,AGR,150,0,sótano,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,873.6769,874.8589,s,0,0.5031,0,874.8607,875.3578,0.5031,,875.3578,875.3581,0.052894965,-0.410043403,0,0,0,,0,295,295,523,1,524,MAS,DIS,150,1,mono,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,875.3603,876.5939,s,1,0.566,1,876.595,877.0913,0.566,,877.0914,877.0917,0.052894965,-0.410043403,0,0,0,,0,296,296,356,1,357,MAS,AGR,150,0,asunto,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,877.0939,878.3096,l,1,0.5508,1,878.3098,878.8106,0.5508,,878.8125,878.8164,0.052894965,-0.410043403,0,0,0,,0,297,297,440,1,441,FEM,AGR,150,1,grulla,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,878.8177,879.9925,s,1,0.5023,1,879.9927,880.493,0.5023,,880.493,880.4934,0.052894965,-0.410043403,0,0,0,,0,298,298,155,1,156,FEM,DIS,150,0,locura,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,880.4954,881.4941,s,0,0.3183,0,881.4953,881.9944,0.3183,,881.9944,881.9947,0.052894965,-0.410043403,0,0,0,,0,299,299,469,1,470,FEM,DIS,150,1,araña,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,881.9964,883.2096,s,1,0.5345,1,883.2113,883.7111,0.5345,,883.7112,883.7114,0.052894965,-0.410043403,0,0,0,,0,300,300,62,1,63,FEM,AGR,150,0,rama,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,883.7135,884.842,l,1,0.4499,1,884.8421,885.3432,0.4499,,885.3434,885.3436,0.052894965,-0.410043403,0,0,0,,0,301,301,460,1,461,FEM,AGR,150,1,pulga,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,885.3456,886.4779,s,0,0.452,0,886.4795,886.9758,0.452,,886.9759,886.9762,0.052894965,-0.410043403,0,0,0,,0,302,302,504,1,505,MAS,AGR,150,1,cisne,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,886.9782,888.1422,l,0,0.4864,0,888.1423,888.6447,0.4864,,888.6465,888.6506,0.052894965,-0.410043403,0,0,0,,0,303,303,409,1,410,MAS,DIS,150,0,objeto,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,888.6518,889.8614,l,1,0.5354,1,889.8633,890.3601,0.5354,,890.3602,890.3605,0.052894965,-0.410043403,0,0,0,,0,304,304,533,1,534,MAS,DIS,150,1,cerdo,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,890.3625,891.5442,s,1,0.5078,1,891.5444,892.0435,0.5078,,892.0436,892.0439,0.052894965,-0.410043403,0,0,0,,0,305,305,64,1,65,FEM,AGR,150,0,pipa,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,892.046,893.278,s,1,0.5516,1,893.2782,893.7781,0.5516,,893.7782,893.7783,0.052894965,-0.410043403,0,0,0,,0,306,306,231,1,232,MAS,DIS,150,0,vaso,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,893.7804,894.9092,s,1,0.4534,1,894.9094,895.412,0.4534,,895.412,895.4124,0.052894965,-0.410043403,0,0,0,,0,307,307,382,1,383,MAS,AGR,150,0,pastel,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,895.4142,896.2935,s,0,0.2106,0,896.2951,896.7936,0.2106,,896.7954,896.7989,0.052894965,-0.410043403,0,0,0,,0,308,308,462,1,463,FEM,AGR,150,1,ostra,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,896.7998,897.9107,s,1,0.438,1,897.9123,898.4108,0.438,,898.4109,898.4112,0.052894965,-0.410043403,0,0,0,,0,309,309,13,1,14,FEM,DIS,150,0,pena,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,898.4133,899.6274,s,1,0.5362,1,899.6276,900.1277,0.5362,,900.1278,900.128,0.052894965,-0.410043403,0,0,0,,0,310,310,173,1,174,FEM,DIS,150,0,lluvia,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,900.1299,901.1943,s,0,0.3852,0,901.1962,901.6954,0.3852,,901.6956,901.6957,0.052894965,-0.410043403,0,0,0,,0,311,311,516,1,517,MAS,AGR,150,1,búho,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,901.6977,902.8097,s,1,0.434,1,902.8108,903.3122,0.434,,903.3123,903.3126,0.052894965,-0.410043403,0,0,0,,0,312,312,291,1,292,MAS,DIS,150,0,campo,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,903.3147,904.4944,s,1,0.5007,1,904.4946,904.994,0.5007,,904.9941,904.9944,0.052894965,-0.410043403,0,0,0,,0,313,313,218,1,219,MAS,AGR,150,0,voto,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,904.9965,905.9959,s,1,0.3184,1,905.996,906.4958,0.3184,,906.4976,906.5018,0.052894965,-0.410043403,0,0,0,,0,314,314,81,1,82,FEM,DIS,150,0,señal,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,906.5031,907.66,s,1,0.4844,1,907.66,908.162,0.4844,,908.1622,908.1627,0.052894965,-0.410043403,0,0,0,,0,315,315,207,1,208,FEM,DIS,150,0,lupa,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,908.1644,909.2462,s,1,0.4027,1,909.2463,909.7448,0.4027,,909.7448,909.7453,0.052894965,-0.410043403,0,0,0,,0,316,316,232,1,233,MAS,AGR,150,0,humo,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,909.7471,910.8629,l,1,0.4363,1,910.8632,911.3623,0.4363,,911.3624,911.3626,0.052894965,-0.410043403,0,0,0,,0,317,317,475,1,476,FEM,DIS,150,1,grulla,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,911.3642,912.5965,s,1,0.551,1,912.5966,913.0937,0.551,,913.0938,913.094,0.052894965,-0.410043403,0,0,0,,0,318,318,26,1,27,FEM,AGR,150,0,bala,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,913.0963,914.1945,s,1,0.4236,1,914.1946,914.6938,0.4236,,914.6953,914.7001,0.052894965,-0.410043403,0,0,0,,0,319,319,0,1,1,FEM,AGR,150,0,casa,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,914.7014,915.6272,s,1,0.2538,1,915.6273,916.1274,0.2538,,916.1274,916.1276,0.052894965,-0.410043403,0,0,0,,0,320,320,30,1,31,FEM,AGR,150,0,ruta,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,916.1296,917.13,s,1,0.3381,1,917.1302,917.6288,0.3381,,917.629,917.6293,0.052894965,-0.410043403,0,0,0,,0,321,321,384,1,385,MAS,AGR,150,0,parque,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,917.6313,918.6448,s,1,0.341,1,918.6449,919.1441,0.341,,919.1443,919.1444,0.052894965,-0.410043403,0,0,0,,0,322,322,285,1,286,MAS,DIS,150,0,punto,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,919.1461,920.1967,s,1,0.3869,1,920.197,920.6942,0.3869,,920.6944,920.6946,0.052894965,-0.410043403,0,0,0,,0,323,323,275,1,276,MAS,DIS,150,0,mundo,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,920.6967,921.7615,s,1,0.4025,1,921.7616,922.2623,0.4025,,922.2624,922.2629,0.052894965,-0.410043403,0,0,0,,0,324,324,189,1,190,FEM,DIS,150,0,moneda,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,922.2648,923.3469,l,1,0.4079,1,923.347,923.8456,0.4079,,923.8475,923.8515,0.052894965,-0.410043403,0,0,0,,0,325,325,434,1,435,FEM,AGR,150,1,araña,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,923.8527,924.9613,s,1,0.4335,1,924.9615,925.4629,0.4335,,925.4629,925.4636,0.052894965,-0.410043403,0,0,0,,0,326,326,383,1,384,MAS,DIS,150,0,teatro,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,925.4657,926.5972,s,1,0.4549,1,926.5974,927.0971,0.4549,,927.0973,927.0975,0.052894965,-0.410043403,0,0,0,,0,327,327,390,1,391,MAS,AGR,150,0,correo,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,927.0992,928.1807,s,1,0.403,1,928.1809,928.68,0.403,,928.68,928.6802,0.052894965,-0.410043403,0,0,0,,0,328,328,108,1,109,FEM,AGR,150,0,regla,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,928.6815,929.9794,l,1,0.6166,1,929.9795,930.4809,0.6166,,930.481,930.4812,0.052894965,-0.410043403,0,0,0,,0,329,329,514,1,515,MAS,AGR,150,1,chacal,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,930.4831,931.5282,s,1,0.3727,1,931.5285,932.0299,0.3727,,932.0317,932.0361,0.052894965,-0.410043403,0,0,0,,0,330,330,405,1,406,MAS,DIS,150,0,pánico,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,932.0374,933.1146,s,1,0.3997,1,933.1146,933.6118,0.3997,,933.6119,933.6121,0.052894965,-0.410043403,0,0,0,,0,331,331,266,1,267,MAS,AGR,150,0,vago,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,933.6141,934.712,l,1,0.4378,1,934.7122,935.2119,0.4378,,935.212,935.2123,0.052894965,-0.410043403,0,0,0,,0,332,332,489,1,490,MAS,DIS,150,1,lobo,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,935.2141,936.2633,s,1,0.3846,1,936.2635,936.7648,0.3846,,936.7649,936.765,0.052894965,-0.410043403,0,0,0,,0,333,333,58,1,59,FEM,AGR,150,0,tela,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,936.7669,937.6133,s,1,0.1668,1,937.6135,938.1148,0.1668,,938.1149,938.1152,0.052894965,-0.410043403,0,0,0,,0,334,334,402,1,403,MAS,AGR,150,0,helado,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,938.1171,939.1984,s,1,0.4025,1,939.1987,939.697,0.4025,,939.6971,939.6975,0.052894965,-0.410043403,0,0,0,,0,335,335,69,1,70,FEM,DIS,150,0,noche,el,5,,,,,
