counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,868.8123,869.9015,l,1,0.4326,1,869.9015,870.4015,0.4326,,870.4022,870.4026,-0.206481481,0.019444444,0,0,0,,0,319,319,273,1,274,MAS,DIS,150,0,mozo,la,4,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,870.403,871.6172,l,1,0.5558,1,871.6173,872.117,0.5558,,872.1171,872.1172,-0.206481481,0.019444444,0,0,0,,0,320,320,363,1,364,MAS,DIS,150,0,precio,la,6,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,872.1177,873.0963,l,1,0.3198,1,873.0963,873.5959,0.3198,,873.5959,873.596,-0.206481481,0.019444444,0,0,0,,0,321,321,369,1,370,MAS,DIS,150,0,verano,la,6,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,873.5964,874.4433,l,0,0.1881,0,874.4439,874.9435,0.1881,,874.9435,874.9436,-0.206481481,0.019444444,0,0,0,,0,322,322,521,1,522,MAS,DIS,150,1,ganso,la,5,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,874.9443,875.8808,l,1,0.2792,1,875.8811,876.3806,0.2792,,876.3807,876.3808,-0.206481481,0.019444444,0,0,0,,0,323,323,12,1,13,FEM,AGR,150,0,nave,la,4,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,876.3816,877.4224,s,1,0.3822,1,877.4224,877.9227,0.3822,,877.9228,877.9229,-0.206481481,0.019444444,0,0,0,,0,324,324,456,1,457,FEM,AGR,150,1,vaca,la,4,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,877.9234,879.0058,s,1,0.4238,1,879.0059,879.5061,0.4238,,879.5069,879.5073,-0.206481481,0.019444444,0,0,0,,0,325,325,457,1,458,FEM,DIS,150,1,mula,el,4,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,879.5076,880.4783,l,1,0.313,1,880.4784,880.9783,0.313,,880.9784,880.9785,-0.206481481,0.019444444,0,0,0,,0,326,326,390,1,391,MAS,AGR,150,0,correo,el,6,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,880.9791,881.9436,l,1,0.3072,1,881.9436,882.4436,0.3072,,882.4437,882.4438,-0.206481481,0.019444444,0,0,0,,0,327,327,330,1,331,MAS,AGR,150,0,motor,el,5,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,882.4444,883.5411,s,1,0.4399,1,883.5412,884.0409,0.4399,,884.0409,884.0409,-0.206481481,0.019444444,0,0,0,,0,328,328,416,1,417,FEM,AGR,150,1,sepia,la,5,,,,
