counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
1,1,"[""over_18"",""comfortable"",""consent_given"",""read_info""]",36,F,"[""none""]","[""spanish""]",16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,29.7159,29.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,29.7316,48.3291,,0.005555556,-0.39537037,1,0,0,instr_done_button,0,0,0,0,1,1,instructions,"INSTRUCCIONES
Va a realizar una prueba de clasificación de palabras. Desde comienzo de la prueba siempre mire al centro de la pantalla. Al cabo de un momento, aparecerán palabras. La tarea consiste en determinar si la palabra del centro (siempre será un sustantivo) se refiere un animal (no humano).

Pulse la tecla ESPACIO para continuar.",0,keyboardresponseAN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,48.3319,63.0623,space,0.011111111,-0.188888889,0,0,0,,0,1,1,1,1,2,instructions,"En el teclado de su dispositivo, pulse la tecla ""S"" para las palabras que se refieren a animales (por ejemplo: ""buey"") y la tecla ""L"" para las palabras que no se refieren a animales (por ejemplo: ""vecino"").
Pulse la tecla ESPACIO para continuar.",1,keyboardresponseAN.png,14.6899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,63.0658,71.8964,space,0.011111111,-0.188888889,0,0,0,,0,2,2,2,1,3,instructions,"Es muy importante que responda con la mayor rapidez y precisión posibles, ya que cada cadena de letras sólo estará en pantalla durante un instante. Si no responde en ese tiempo, aparecerá el mensaje ""Muy lento"" y el experimento pasará a la siguiente palabra. Los primeros 15 intentos serán de práctica y habrá dos descansos durante la prueba.
Pulse la tecla ESPACIO para iniciar la parte de práctica.",0,keyboardresponseAN.png,8.8067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,106.4964,111.9285,space,0.011111111,-0.188888889,0,0,0,,,,,,,,,,,,5.416,,111.9627,113.3791,s,1,0.7535,1,113.3795,113.8791,0.7535,,113.8802,113.8872,0.011111111,-0.188888889,0,0,0,,0,0,0,477,1,478,FEM,AGR,150,1,perdiz,la,6,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,113.8882,115.0454,l,1,0.4858,1,115.0454,115.5452,0.4858,,115.5454,115.5455,0.011111111,-0.188888889,0,0,0,,0,1,1,86,1,87,FEM,DIS,150,0,llave,el,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,115.5469,116.8282,l,1,0.6052,1,116.8284,117.3288,0.6052,,117.3313,117.3335,0.011111111,-0.188888889,0,0,0,,0,2,2,109,1,110,FEM,AGR,150,0,bruja,la,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,117.3354,118.4289,s,1,0.4196,1,118.4289,118.9294,0.4196,,118.9295,118.9302,0.011111111,-0.188888889,0,0,0,,0,3,3,552,1,553,MAS,DIS,150,1,koala,la,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,118.9329,120.0957,s,1,0.4841,1,120.0959,120.5952,0.4841,,120.5954,120.5962,0.011111111,-0.188888889,0,0,0,,0,4,4,523,1,524,MAS,AGR,150,1,mono,el,4,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,120.5984,121.645,l,1,0.3685,1,121.6451,122.1455,0.3685,,122.1457,122.1459,0.011111111,-0.188888889,0,0,0,,0,5,5,69,1,70,FEM,AGR,150,0,noche,la,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,122.1477,123.3949,l,0,0.5692,0,123.3975,123.8954,0.5692,,123.8955,123.896,0.011111111,-0.188888889,0,0,0,,0,6,6,416,1,417,FEM,DIS,150,1,sepia,el,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,123.8985,125.5451,l,1,0.9737,1,125.5462,126.0456,0.9737,,126.0457,126.0459,0.011111111,-0.188888889,0,0,0,,0,7,7,359,1,360,MAS,AGR,150,0,ataque,el,6,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,126.048,127.2449,s,1,0.5259,1,127.2451,127.7446,0.5259,,127.7455,127.7465,0.011111111,-0.188888889,0,0,0,,0,8,8,529,1,530,MAS,AGR,150,1,topo,el,4,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,127.7471,129.3953,l,0,0.9675,0,129.3967,129.8948,0.9675,,129.8949,129.895,0.011111111,-0.188888889,0,0,0,,0,9,9,542,1,543,MAS,DIS,150,1,mirlo,la,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,129.8957,131.045,l,1,0.49,1,131.0462,131.5458,0.49,,131.5459,131.546,0.011111111,-0.188888889,0,0,0,,0,10,10,274,1,275,MAS,DIS,150,0,padre,la,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,131.5491,132.7443,l,1,0.5154,1,132.7444,133.2455,0.5154,,133.2457,133.2461,0.011111111,-0.188888889,0,0,0,,0,11,11,187,1,188,FEM,AGR,150,0,gloria,la,6,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,133.2472,134.2454,l,1,0.3197,1,134.2455,134.7447,0.3197,,134.7447,134.7447,0.011111111,-0.188888889,0,0,0,,0,12,12,17,1,18,FEM,AGR,150,0,boda,la,4,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,134.7453,135.728,l,1,0.3206,1,135.728,136.2279,0.3206,,136.2296,136.2311,0.011111111,-0.188888889,0,0,0,,0,13,13,127,1,128,FEM,AGR,150,0,oreja,la,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,136.2321,137.3118,l,1,0.4027,1,137.312,137.8121,0.4027,,137.8122,137.8123,0.011111111,-0.188888889,0,0,0,,0,14,14,297,1,298,MAS,AGR,150,0,honor,el,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,137.8141,138.7786,l,1,0.2843,1,138.7787,139.2785,0.2843,,139.2786,139.2787,0.011111111,-0.188888889,0,0,0,,0,15,15,44,1,45,FEM,DIS,150,0,lata,el,4,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,139.2808,140.2781,l,1,0.3239,1,140.2782,140.7788,0.3239,,140.779,140.7791,0.011111111,-0.188888889,0,0,0,,0,16,16,339,1,340,MAS,AGR,150,0,patio,el,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,140.7817,141.762,l,1,0.3031,1,141.7621,142.262,0.3031,,142.2621,142.2623,0.011111111,-0.188888889,0,0,0,,0,17,17,130,1,131,FEM,DIS,150,0,presa,el,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,142.2651,143.3964,l,1,0.4579,1,143.3965,143.896,0.4579,,143.8961,143.8965,0.011111111,-0.188888889,0,0,0,,0,18,18,11,1,12,FEM,AGR,150,0,boca,la,4,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,143.8995,145.029,s,1,0.4514,1,145.0292,145.5289,0.4514,,145.5323,145.5342,0.011111111,-0.188888889,0,0,0,,0,19,19,442,1,443,FEM,DIS,150,1,perdiz,el,6,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,145.5351,146.6948,l,1,0.4889,1,146.695,147.1958,0.4889,,147.1959,147.1961,0.011111111,-0.188888889,0,0,0,,0,20,20,77,1,78,FEM,AGR,150,0,amiga,la,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,147.1982,148.328,s,1,0.4549,1,148.3281,148.8291,0.4549,,148.8297,148.83,0.011111111,-0.188888889,0,0,0,,0,21,21,513,1,514,MAS,AGR,150,1,buitre,el,6,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,148.8328,149.9448,s,1,0.4338,1,149.9449,150.4455,0.4338,,150.4455,150.4457,0.011111111,-0.188888889,0,0,0,,0,22,22,430,1,431,FEM,DIS,150,1,hiena,el,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,150.4478,151.5953,l,1,0.4763,1,151.5955,152.095,0.4763,,152.0951,152.0959,0.011111111,-0.188888889,0,0,0,,0,23,23,76,1,77,FEM,DIS,150,0,novia,el,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,152.0976,153.1786,l,1,0.4025,1,153.1791,153.679,0.4025,,153.6791,153.6793,0.011111111,-0.188888889,0,0,0,,0,24,24,353,1,354,MAS,AGR,150,0,minuto,el,6,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,153.6813,154.7956,s,1,0.4347,1,154.7957,155.2953,0.4347,,155.2973,155.2991,0.011111111,-0.188888889,0,0,0,,0,25,25,420,1,421,FEM,DIS,150,1,rata,el,4,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,155.2999,156.3785,l,1,0.4021,1,156.3786,156.8797,0.4021,,156.8799,156.8801,0.011111111,-0.188888889,0,0,0,,0,26,26,84,1,85,FEM,DIS,150,0,tarde,el,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,156.8826,158.0118,l,1,0.4509,1,158.0119,158.5121,0.4509,,158.5123,158.5124,0.011111111,-0.188888889,0,0,0,,0,27,27,364,1,365,MAS,DIS,150,0,abuelo,la,6,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,158.5148,159.645,s,1,0.4556,1,159.6451,160.1455,0.4556,,160.1456,160.1457,0.011111111,-0.188888889,0,0,0,,0,28,28,471,1,472,FEM,AGR,150,1,mosca,la,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,160.1479,161.4125,l,1,0.5834,1,161.4126,161.912,0.5834,,161.9122,161.9125,0.011111111,-0.188888889,0,0,0,,0,29,29,390,1,391,MAS,DIS,150,0,correo,la,6,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,161.9145,163.0776,l,1,0.4833,1,163.0776,163.5776,0.4833,,163.5786,163.5801,0.011111111,-0.188888889,0,0,0,,0,30,30,305,1,306,MAS,AGR,150,0,éxito,el,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,163.5809,164.5943,l,1,0.3451,1,164.5945,165.0944,0.3451,,165.0945,165.0946,0.011111111,-0.188888889,0,0,0,,0,31,31,264,1,265,MAS,DIS,150,0,kilo,la,4,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,165.0955,166.0778,l,1,0.3055,1,166.0778,166.5777,0.3055,,166.5777,166.5778,0.011111111,-0.188888889,0,0,0,,0,32,32,23,1,24,FEM,AGR,150,0,isla,la,4,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,166.5785,167.8112,l,1,0.5529,1,167.8112,168.3122,0.5529,,168.3123,168.3123,0.011111111,-0.188888889,0,0,0,,0,33,33,157,1,158,FEM,AGR,150,0,abuela,la,6,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,168.3138,169.3955,l,1,0.4008,1,169.3959,169.8957,0.4008,,169.8958,169.8959,0.011111111,-0.188888889,0,0,0,,0,34,34,13,1,14,FEM,AGR,150,0,pena,la,4,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,169.8974,170.9285,l,1,0.3546,1,170.9286,171.4292,0.3546,,171.4293,171.4298,0.011111111,-0.188888889,0,0,0,,0,35,35,101,1,102,FEM,AGR,150,0,tarea,la,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,171.4313,172.6115,l,1,0.5011,1,172.6117,173.1114,0.5011,,173.1133,173.1151,0.011111111,-0.188888889,0,0,0,,0,36,36,131,1,132,FEM,AGR,150,0,selva,la,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,173.1168,174.2451,s,1,0.4595,1,174.2452,174.7454,0.4595,,174.7455,174.7456,0.011111111,-0.188888889,0,0,0,,0,37,37,434,1,435,FEM,DIS,150,1,araña,el,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,174.7489,175.8118,l,1,0.3854,1,175.8121,176.3121,0.3854,,176.3122,176.3123,0.011111111,-0.188888889,0,0,0,,0,38,38,350,1,351,MAS,DIS,150,0,cuerpo,la,6,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,176.3141,177.5118,s,1,0.5222,1,177.5119,178.0128,0.5222,,178.0129,178.013,0.011111111,-0.188888889,0,0,0,,0,39,39,466,1,467,FEM,DIS,150,1,morsa,el,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,178.0152,179.0288,l,1,0.3341,1,179.0288,179.5293,0.3341,,179.5294,179.5297,0.011111111,-0.188888889,0,0,0,,0,40,40,56,1,57,FEM,DIS,150,0,pila,el,4,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,179.5324,180.545,l,1,0.3347,1,180.5451,181.0451,0.3347,,181.0472,181.0491,0.011111111,-0.188888889,0,0,0,,0,41,41,393,1,394,MAS,AGR,150,0,abrigo,el,6,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,181.05,182.029,l,1,0.2986,1,182.0293,182.5281,0.2986,,182.5282,182.5283,0.011111111,-0.188888889,0,0,0,,0,42,42,175,1,176,FEM,AGR,150,0,granja,la,6,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,182.5292,183.5947,l,1,0.3856,1,183.5948,184.0957,0.3856,,184.0957,184.0959,0.011111111,-0.188888889,0,0,0,,0,43,43,347,1,348,MAS,AGR,150,0,nombre,el,6,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,184.0977,185.2112,s,1,0.4337,1,185.2112,185.7121,0.4337,,185.7122,185.7123,0.011111111,-0.188888889,0,0,0,,0,44,44,518,1,519,MAS,DIS,150,1,castor,la,6,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,185.7137,186.9954,s,1,0.6038,1,186.9956,187.4967,0.6038,,187.4968,187.4969,0.011111111,-0.188888889,0,0,0,,0,45,45,500,1,501,MAS,DIS,150,1,piojo,la,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,187.4989,188.6455,l,1,0.4675,1,188.6456,189.1457,0.4675,,189.1458,189.1465,0.011111111,-0.188888889,0,0,0,,0,46,46,78,1,79,FEM,DIS,150,0,vista,el,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,189.1479,190.162,l,1,0.3373,1,190.1622,190.6623,0.3373,,190.6652,190.667,0.011111111,-0.188888889,0,0,0,,0,47,47,87,1,88,FEM,AGR,150,0,lista,la,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,190.668,191.795,s,1,0.4506,1,191.795,192.2953,0.4506,,192.2955,192.2959,0.011111111,-0.188888889,0,0,0,,0,48,48,427,1,428,FEM,AGR,150,1,ostra,la,5,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,192.2985,193.4115,l,1,0.4334,1,193.4115,193.9122,0.4334,,193.9123,193.9125,0.011111111,-0.188888889,0,0,0,,0,49,49,0,1,1,FEM,DIS,150,0,casa,el,4,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,193.9147,195.0619,s,1,0.47,1,195.062,195.562,0.47,,195.5621,195.5623,0.011111111,-0.188888889,0,0,0,,0,50,50,525,1,526,MAS,AGR,150,1,pavo,el,4,,,,
,,,,,,,16a4f58be8fa8ceacbecdd78,67d30250bc6dd184d4aaad81,67d894f3a737c918560e5c13,2025-03-17_14h36.40.098,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,195.5638,196.6123,l,1,0.3734,1,196.6124,197.1116,0.3734,,197.1117,197.1117,0.011111111,-0.188888889,0,0,0,,0,51,51,103,1,104,FEM,AGR,150,0,costa,la,5,,,,
