counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,instr_done_keyboard.rt,instr_done_keyboard.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,700.7903,701.8036,l,1,0.3353,1,701.8038,702.3036,0.3353,,,,702.3037,702.3038,0.033411458,-0.085416667,0,0,0,,0,276,276,8,1,9,FEM,DIS,150,0,cama,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,702.3051,703.337,l,1,0.3527,1,703.3371,703.8369,0.3527,,,,703.837,703.8371,0.033411458,-0.085416667,0,0,0,,0,277,277,400,1,401,MAS,DIS,150,0,sótano,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,703.8384,704.7037,l,1,0.1832,1,704.7038,705.2034,0.1832,,,,705.2035,705.2037,0.033411458,-0.085416667,0,0,0,,0,278,278,203,1,204,FEM,AGR,150,0,toalla,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,705.2047,706.2036,l,1,0.329,1,706.2037,706.7037,0.329,,,,706.7037,706.7038,0.033411458,-0.085416667,0,0,0,,0,279,279,414,1,415,MAS,DIS,150,0,límite,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,706.7048,707.9368,l,1,0.5617,1,707.9371,708.437,0.5617,,,,708.4384,708.4394,0.033411458,-0.085416667,0,0,0,,0,280,280,21,1,22,FEM,AGR,150,0,nena,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,708.4403,709.4538,l,1,0.3329,1,709.4539,709.9538,0.3329,,,,709.9538,709.954,0.033411458,-0.085416667,0,0,0,,0,281,281,164,1,165,FEM,DIS,150,0,mirada,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,709.9553,711.0038,l,1,0.3673,1,711.0039,711.5038,0.3673,,,,711.5039,711.5041,0.033411458,-0.085416667,0,0,0,,0,282,282,195,1,196,FEM,AGR,150,0,rutina,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,711.5053,712.5039,l,1,0.329,1,712.5039,713.0038,0.329,,,,713.0038,713.0042,0.033411458,-0.085416667,0,0,0,,0,283,283,403,1,404,MAS,AGR,150,0,rastro,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,713.0054,713.9537,l,1,0.2681,1,713.9538,714.4538,0.2681,,,,714.4539,714.4541,0.033411458,-0.085416667,0,0,0,,0,284,284,256,1,257,MAS,DIS,150,0,menú,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,714.4554,715.4538,l,1,0.319,1,715.454,715.9538,0.319,,,,715.9539,715.9542,0.033411458,-0.085416667,0,0,0,,0,285,285,0,1,1,FEM,DIS,150,0,casa,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,715.9554,717.0373,l,1,0.4007,1,717.0375,717.5372,0.4007,,,,717.5386,717.5396,0.033411458,-0.085416667,0,0,0,,0,286,286,286,1,287,MAS,DIS,150,0,viaje,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,717.5405,718.4706,l,1,0.2521,1,718.4707,718.9699,0.2521,,,,718.97,718.9701,0.033411458,-0.085416667,0,0,0,,0,287,287,141,1,142,FEM,AGR,150,0,suerte,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,718.9715,720.0869,s,1,0.4439,1,720.0869,720.5871,0.4439,,,,720.5872,720.5872,0.033411458,-0.085416667,0,0,0,,0,288,288,499,1,500,MAS,AGR,150,1,pollo,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,720.5884,721.6869,l,1,0.4281,1,721.6871,722.1873,0.4281,,,,722.1874,722.1876,0.033411458,-0.085416667,0,0,0,,0,289,289,202,1,203,FEM,DIS,150,0,niebla,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,722.1888,723.1705,l,1,0.2999,1,723.1706,723.6705,0.2999,,,,723.6706,723.6707,0.033411458,-0.085416667,0,0,0,,0,290,290,223,1,224,MAS,AGR,150,0,dedo,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,723.672,724.6373,l,1,0.2838,1,724.6374,725.1363,0.2838,,,,725.1375,725.1386,0.033411458,-0.085416667,0,0,0,,0,291,291,43,1,44,FEM,AGR,150,0,masa,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,725.1394,726.0869,l,1,0.277,1,726.087,726.5872,0.277,,,,726.5873,726.5875,0.033411458,-0.085416667,0,0,0,,0,292,292,296,1,297,MAS,DIS,150,0,hotel,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,726.5887,727.7206,l,1,0.4501,1,727.7207,728.2207,0.4501,,,,728.2208,728.221,0.033411458,-0.085416667,0,0,0,,0,293,293,293,1,294,MAS,AGR,150,0,grupo,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,728.2222,729.2041,l,1,0.3013,1,729.2043,729.704,0.3013,,,,729.7041,729.7043,0.033411458,-0.085416667,0,0,0,,0,294,294,229,1,230,MAS,AGR,150,0,loco,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,729.7055,730.7373,l,1,0.3507,1,730.7374,731.2374,0.3507,,,,731.2377,731.2378,0.033411458,-0.085416667,0,0,0,,0,295,295,252,1,253,MAS,DIS,150,0,test,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,731.2391,732.3208,l,1,0.4006,1,732.3209,732.8208,0.4006,,,,732.8209,732.8212,0.033411458,-0.085416667,0,0,0,,0,296,296,247,1,248,MAS,AGR,150,0,cabo,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,732.8225,733.8042,l,1,0.3007,1,733.8043,734.3043,0.3007,,,,734.3058,734.3069,0.033411458,-0.085416667,0,0,0,,0,297,297,84,1,85,FEM,DIS,150,0,tarde,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,734.3079,735.2874,l,1,0.3003,1,735.2875,735.7875,0.3003,,,,735.7876,735.7877,0.033411458,-0.085416667,0,0,0,,0,298,298,352,1,353,MAS,DIS,150,0,pueblo,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,735.7891,736.9541,s,1,0.4847,1,736.9542,737.4543,0.4847,,,,737.4543,737.4545,0.033411458,-0.085416667,0,0,0,,0,299,299,420,1,421,FEM,DIS,150,1,rata,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,737.4558,738.52,s,1,0.3945,1,738.52,739.0208,0.3945,,,,739.0208,739.0209,0.033411458,-0.085416667,0,0,0,,0,300,300,493,1,494,MAS,AGR,150,1,toro,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,739.022,740.2044,s,1,0.5008,1,740.2045,740.7034,0.5008,,,,740.7035,740.7036,0.033411458,-0.085416667,0,0,0,,0,301,301,417,1,418,FEM,AGR,150,1,foca,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,740.7052,741.6211,l,1,0.2357,1,741.6212,742.121,0.2357,,,,742.1211,742.1213,0.033411458,-0.085416667,0,0,0,,0,302,302,4,1,5,FEM,DIS,150,0,idea,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,742.1225,743.0378,l,1,0.2336,1,743.038,743.5376,0.2336,,,,743.539,743.5401,0.033411458,-0.085416667,0,0,0,,0,303,303,189,1,190,FEM,AGR,150,0,moneda,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,743.541,744.5877,s,1,0.3703,1,744.5878,745.0877,0.3703,,,,745.0878,745.0879,0.033411458,-0.085416667,0,0,0,,0,304,304,515,1,516,MAS,AGR,150,1,ratón,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,745.0893,746.1209,s,0,0.3616,0,746.1219,746.621,0.3616,,,,746.6212,746.6212,0.033411458,-0.085416667,0,0,0,,0,305,305,67,1,68,FEM,AGR,150,0,lana,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,746.6226,747.7876,s,1,0.4833,1,747.7886,748.2878,0.4833,,,,748.2879,748.288,0.033411458,-0.085416667,0,0,0,,0,306,306,475,1,476,FEM,AGR,150,1,grulla,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,748.2895,749.3709,s,1,0.4107,1,749.3709,749.8711,0.4107,,,,749.8712,749.8715,0.033411458,-0.085416667,0,0,0,,0,307,307,496,1,497,MAS,DIS,150,1,atún,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,749.8727,750.9878,s,1,0.4335,1,750.9879,751.487,0.4335,,,,751.4883,751.4891,0.033411458,-0.085416667,0,0,0,,0,308,308,548,1,549,MAS,DIS,150,1,buitre,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,751.4899,752.4209,l,1,0.2618,1,752.421,752.9212,0.2618,,,,752.9213,752.9216,0.033411458,-0.085416667,0,0,0,,0,309,309,361,1,362,MAS,AGR,150,0,crimen,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,752.9228,753.8879,l,1,0.2842,1,753.8881,754.3879,0.2842,,,,754.388,754.3881,0.033411458,-0.085416667,0,0,0,,0,310,310,245,1,246,MAS,AGR,150,0,mago,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,754.3896,755.4046,l,0,0.3337,0,755.4056,755.9048,0.3337,,,,755.9049,755.9051,0.033411458,-0.085416667,0,0,0,,0,311,311,503,1,504,MAS,AGR,150,1,erizo,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,755.9064,756.9547,s,1,0.3673,1,756.9556,757.4546,0.3673,,,,757.4546,757.4549,0.033411458,-0.085416667,0,0,0,,0,312,312,447,1,448,FEM,AGR,150,1,piraña,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,757.4561,758.6046,l,1,0.4696,1,758.6047,759.1038,0.4696,,,,759.1039,759.1041,0.033411458,-0.085416667,0,0,0,,0,313,313,184,1,185,FEM,DIS,150,0,cuerda,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,759.1055,760.1879,l,1,0.4034,1,760.188,760.688,0.4034,,,,760.6894,760.6904,0.033411458,-0.085416667,0,0,0,,0,314,314,153,1,154,FEM,AGR,150,0,cárcel,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,760.6914,761.7547,l,1,0.3878,1,761.7548,762.2547,0.3878,,,,762.2548,762.255,0.033411458,-0.085416667,0,0,0,,0,315,315,314,1,315,MAS,DIS,150,0,norte,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,762.2563,763.338,l,1,0.4012,1,763.3382,763.838,0.4012,,,,763.8381,763.8385,0.033411458,-0.085416667,0,0,0,,0,316,316,1,1,2,FEM,AGR,150,0,vida,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,763.8398,765.2218,s,1,0.7119,1,765.2219,765.7214,0.7119,,,,765.7214,765.7215,0.033411458,-0.085416667,0,0,0,,0,317,317,529,1,530,MAS,AGR,150,1,topo,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,765.7225,766.9549,s,1,0.5508,1,766.9549,767.4547,0.5508,,,,767.4549,767.455,0.033411458,-0.085416667,0,0,0,,0,318,318,550,1,551,MAS,DIS,150,1,ratón,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,767.4563,768.5714,l,1,0.4334,1,768.5714,769.0713,0.4334,,,,769.0725,769.0733,0.033411458,-0.085416667,0,0,0,,0,319,319,68,1,69,FEM,DIS,150,0,grúa,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,769.0741,770.2045,l,1,0.4499,1,770.2046,770.7038,0.4499,,,,770.7039,770.704,0.033411458,-0.085416667,0,0,0,,0,320,320,187,1,188,FEM,AGR,150,0,gloria,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,770.7055,771.7548,s,1,0.3681,1,771.755,772.2538,0.3681,,,,772.2539,772.2542,0.033411458,-0.085416667,0,0,0,,0,321,321,534,1,535,MAS,DIS,150,1,pollo,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,772.2555,773.2714,l,1,0.3386,1,773.2716,773.7715,0.3386,,,,773.7716,773.7717,0.033411458,-0.085416667,0,0,0,,0,322,322,182,1,183,FEM,DIS,150,0,maleta,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,773.7728,774.7871,l,1,0.3325,1,774.7872,775.2882,0.3325,,,,775.2882,775.2884,0.033411458,-0.085416667,0,0,0,,0,323,323,82,1,83,FEM,DIS,150,0,línea,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,775.2895,776.3881,s,1,0.4296,1,776.3883,776.8872,0.4296,,,,776.8872,776.8874,0.033411458,-0.085416667,0,0,0,,0,324,324,539,1,540,MAS,AGR,150,1,cisne,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,776.8886,778.0382,l,1,0.4837,1,778.0383,778.5373,0.4837,,,,778.5384,778.5393,0.033411458,-0.085416667,0,0,0,,0,325,325,215,1,216,MAS,AGR,150,0,tren,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,778.5399,779.7039,l,1,0.4851,1,779.7041,780.2049,0.4851,,,,780.205,780.2051,0.033411458,-0.085416667,0,0,0,,0,326,326,216,1,217,MAS,DIS,150,0,pelo,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,780.2062,781.155,l,1,0.2683,1,781.1551,781.6542,0.2683,,,,781.6543,781.6545,0.033411458,-0.085416667,0,0,0,,0,327,327,11,1,12,FEM,AGR,150,0,boca,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,781.6557,782.7207,s,1,0.3832,1,782.7208,783.2208,0.3832,,,,783.2209,783.221,0.033411458,-0.085416667,0,0,0,,0,328,328,545,1,546,MAS,AGR,150,1,conejo,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,783.2224,784.2882,l,1,0.3849,1,784.2884,784.7884,0.3849,,,,784.7884,784.7886,0.033411458,-0.085416667,0,0,0,,0,329,329,186,1,187,FEM,DIS,150,0,charla,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,784.7898,785.955,l,1,0.4871,1,785.9552,786.4552,0.4871,,,,786.4567,786.4577,0.033411458,-0.085416667,0,0,0,,0,330,330,269,1,270,MAS,AGR,150,0,lodo,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,786.4586,787.5383,l,1,0.3997,1,787.5385,788.0385,0.3997,,,,788.0385,788.0386,0.033411458,-0.085416667,0,0,0,,0,331,331,242,1,243,MAS,DIS,150,0,oído,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,788.0397,789.1052,l,1,0.3824,1,789.1053,789.605,0.3824,,,,789.6051,789.6052,0.033411458,-0.085416667,0,0,0,,0,332,332,406,1,407,MAS,DIS,150,0,título,la,6,,,,
