counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,723.51,724.5867,s,1,0.4099,1,724.5868,725.084,0.4099,,725.0841,725.0843,0.170370384,-0.429629644,0,0,0,,0,345,345,475,1,476,FEM,AGR,150,1,grulla,la,6,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,725.087,726.0237,l,1,0.2711,1,726.0237,726.5244,0.2711,,726.5245,726.5245,0.170370384,-0.429629644,0,0,0,,0,346,346,290,1,291,MAS,DIS,150,0,error,la,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,726.5258,727.6011,s,1,0.4208,1,727.6011,728.1003,0.4208,,728.1009,728.1018,0.170370384,-0.429629644,0,0,0,,0,347,347,523,1,524,MAS,AGR,150,1,mono,el,4,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,728.1037,729.1212,l,1,0.3548,1,729.1212,729.6185,0.3548,,729.6187,729.6187,0.170370384,-0.429629644,0,0,0,,0,348,348,92,1,93,FEM,DIS,150,0,nariz,el,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,729.6212,730.5289,l,1,0.2474,1,730.5291,731.0262,0.2474,,731.0263,731.0267,0.170370384,-0.429629644,0,0,0,,0,349,349,291,1,292,MAS,AGR,150,0,campo,el,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,731.0288,732.1189,l,1,0.4281,1,732.1192,732.6157,0.4281,,732.6159,732.6163,0.170370384,-0.429629644,0,0,0,,0,350,350,392,1,393,MAS,DIS,150,0,barrio,la,6,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,732.6183,733.5783,l,1,0.2998,1,733.5786,734.0791,0.2998,,734.0792,734.0792,0.170370384,-0.429629644,0,0,0,,0,351,351,321,1,322,MAS,AGR,150,0,viejo,el,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,734.0798,735.029,l,1,0.2916,1,735.0291,735.529,0.2916,,735.5291,735.5291,0.170370384,-0.429629644,0,0,0,,0,352,352,393,1,394,MAS,AGR,150,0,abrigo,el,6,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,735.5296,736.3923,l,1,0.2052,1,736.3923,736.8882,0.2052,,736.8908,736.8912,0.170370384,-0.429629644,0,0,0,,0,353,353,172,1,173,FEM,DIS,150,0,camisa,el,6,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,736.8917,737.9288,s,1,0.3729,1,737.9288,738.4266,0.3729,,738.4266,738.4266,0.170370384,-0.429629644,0,0,0,,0,354,354,489,1,490,MAS,AGR,150,1,lobo,el,4,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,738.4276,739.4568,s,1,0.3668,1,739.457,739.9613,0.3668,,739.9614,739.9614,0.170370384,-0.429629644,0,0,0,,0,355,355,551,1,552,MAS,AGR,150,1,búho,el,4,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,739.9627,740.9074,l,1,0.289,1,740.9076,741.4054,0.289,,741.4055,741.4055,0.170370384,-0.429629644,0,0,0,,0,356,356,222,1,223,MAS,DIS,150,0,taxi,la,4,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,741.4061,742.5931,s,1,0.5287,1,742.5932,743.0944,0.5287,,743.0946,743.0952,0.170370384,-0.429629644,0,0,0,,0,357,357,533,1,534,MAS,AGR,150,1,cerdo,el,5,,,,
